,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
0,601226.SH,20230517,7.42,1.4454,3.92,1.33,27.9399,28.009,2.1147,1.0549,1.1129,1.1459,1.1459,116666.0,115500.0,42587.9644,865661.72,857010.0,0
1,688265.SH,20230517,42.2,0.137,0.2806,0.8,,,1.8733,10.8595,10.3603,,,7796.3513,4867.9461,2375.6315,329006.0249,205427.3254,0
2,300112.SZ,20230517,9.44,4.1606,4.881,2.04,28.4576,31.8671,2.37,2.4575,2.4476,2.1185,2.1185,28580.4819,21829.2573,18607.3553,269799.7491,206068.1889,0
3,002104.SZ,20230517,8.51,1.7074,1.8179,0.74,72.7914,49.183,2.9935,5.768,5.1098,0.0,,70064.9154,59212.2779,55614.1492,596252.4301,503896.4849,0
4,002415.SZ,20230517,35.0,0.2919,0.7271,0.81,25.53,26.5065,4.6542,3.9407,3.956,2.5905,2.5905,936393.2789,910876.6783,365718.2544,32773764.7615,31880683.7405,0
5,300016.SZ,20230517,6.52,1.0407,1.4686,1.14,286.2159,,1.936,4.1879,4.1655,1.0753,,49193.4152,49117.0577,34804.135,320741.0671,320243.2162,0
6,002516.SZ,20230517,4.63,0.3888,0.5084,0.62,34.1057,37.713,1.9563,3.8172,4.0895,1.0617,4.2469,147083.8682,95297.7539,72882.8268,680998.3098,441228.6006,0
7,002335.SZ,20230517,40.16,1.2995,1.8017,0.67,74.6346,63.0928,4.8108,3.2817,3.0164,0.2241,0.2241,46156.7391,39728.4145,28654.7922,1853654.6423,1595493.1263,0
8,603811.SH,20230517,17.34,0.5447,0.7345,0.61,25.0886,23.5128,3.595,6.1894,6.3032,1.4418,1.4418,23378.88,23378.88,17338.312,405389.7792,405389.7792,0
9,301268.SZ,20230517,36.6,0.9214,1.1643,0.88,36.3324,33.3567,6.3493,4.5482,4.0513,0.2732,0.2732,40001.0,16995.308,13449.632,1464036.6,622028.2728,0
10,002586.SZ,20230517,2.83,0.58,0.8337,0.52,,,0.8534,1.2583,1.2394,0.0,,114422.3714,89399.0856,62191.0856,323815.3111,252999.4122,0
11,600190.SH,20230517,3.35,0.8451,2.4021,0.64,52.5376,62.299,1.003,2.2677,2.0713,0.597,0.597,200229.15,177948.453,62608.1026,670767.6525,596127.3176,0
12,301165.SZ,20230517,45.83,5.9043,5.9043,0.67,47.3514,46.6506,5.8876,2.2991,2.2733,,,56818.1818,5768.423,5768.423,2603977.2719,264366.8261,0
13,000850.SZ,20230517,3.9,0.4162,0.7767,0.64,,120.6368,0.8205,1.0533,1.0717,1.2821,1.2821,94366.5009,94337.7912,50551.7344,368029.3535,367917.3857,0
14,300241.SZ,20230517,4.84,1.5078,1.7407,1.29,241.8649,2074.4234,1.566,2.4848,2.4921,0.4124,0.4124,68576.1103,56799.429,49198.3925,331908.3739,274909.2364,0
15,688378.SH,20230517,66.19,2.7513,2.7551,0.91,60.1212,55.8187,3.8458,14.8091,13.7325,,,10266.1216,6689.1594,6680.0195,679514.5887,442755.4607,0
16,920000.BJ,20230517,5.13,0.6315,0.7855,1.56,11.4948,9.9903,0.9242,1.2707,1.3009,,,9436.0,3273.9381,2631.9381,48406.68,16795.3025,0
17,300221.SZ,20230517,5.13,1.7184,1.7184,0.97,,,1.9337,1.3187,1.3886,0.0,,47455.7935,44700.1378,44700.1378,243448.2207,229311.7069,0
18,002426.SZ,20230517,2.09,0.5852,0.5913,0.5,,,1.7074,1.7446,1.7839,0.0,,344151.7719,315054.2709,311802.8724,719277.2033,658463.4262,0
19,603919.SH,20230517,24.25,0.392,0.991,0.75,43.8943,41.3638,3.6927,6.1147,5.5928,0.9072,0.9072,50725.9997,50725.9997,20063.1463,1230105.4927,1230105.4927,0
20,300778.SZ,20230517,24.63,10.377,35.0698,1.04,62.3286,75.1906,3.3175,8.1736,8.1393,0.6575,0.6575,15436.7312,15317.3355,4532.319,380206.6895,377265.9734,0
21,600027.SH,20230517,6.4,1.7264,4.4968,1.1,651.2152,105.3142,1.7009,0.6071,0.5897,3.7738,3.7738,1015600.6146,843877.2546,323970.7976,6499843.9334,5400814.4294,0
22,300353.SZ,20230517,10.69,1.8899,2.0157,0.8,282.4859,230.6947,5.9897,5.1588,4.8368,0.0,,53311.7181,43892.6847,41153.4468,569902.2665,469212.7994,0
