ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
920099.BJ,瑞华技术,20251201,30.48,31.06,30.38,30.96,30.3,0.66,3857.32,11869.172,0.9803,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251128,30.64,30.64,30.17,30.3,30.28,0.02,2592.73,7852.327,0.6589,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251127,30.78,30.78,30.14,30.28,30.65,-0.37,4546.29,13802.864,1.1554,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251126,30.7,31.18,30.34,30.65,30.96,-0.31,4955.0,15236.756,1.2593,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251125,30.97,31.28,30.78,30.96,30.71,0.25,4067.85,12604.451,1.0338,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251124,30.8,30.96,30.23,30.71,30.88,-0.17,5435.17,16638.239,1.3813,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251121,31.25,31.39,30.49,30.88,31.59,-0.71,6520.15,20082.408,1.657,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251120,31.88,32.08,31.1,31.59,31.55,0.04,6058.11,19148.673,1.5396,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251119,31.18,31.84,30.62,31.55,31.06,0.49,11722.94,36540.097,2.9793,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251118,31.29,31.42,30.61,31.06,31.3,-0.24,6394.21,19740.367,1.625,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251117,31.7,31.87,31.0,31.3,31.57,-0.27,8642.34,27029.383,2.1964,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251114,32.02,32.26,31.47,31.57,32.02,-0.45,10009.3,31780.514,2.5438,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251113,32.01,32.74,31.9,32.02,32.11,-0.09,12621.79,40738.276,3.2077,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251112,32.67,33.49,32.07,32.11,32.51,-0.4,19067.37,62622.51,4.8458,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251111,31.74,32.85,31.52,32.51,31.6,0.91,18247.61,58893.922,4.6375,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251110,31.46,31.93,31.12,31.6,31.52,0.08,8441.65,26675.241,2.1454,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251107,31.4,31.96,31.36,31.52,31.58,-0.06,5216.38,16521.389,1.3257,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251106,31.58,31.79,31.21,31.58,31.49,0.09,5362.2,16873.578,1.3628,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251105,31.18,31.88,31.0,31.49,31.42,0.07,9045.63,28497.677,2.2989,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251104,32.75,32.97,31.41,31.42,32.98,-1.56,17347.41,55321.06,4.4087,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251103,31.4,33.56,31.03,32.98,31.15,1.83,27962.89,90650.644,7.1065,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251031,30.28,31.53,30.28,31.15,30.55,0.6,5886.92,18351.779,1.4961,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251030,31.99,32.39,30.49,30.55,31.45,-0.9,14855.11,46903.263,3.7753,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251029,30.42,31.6,29.71,31.45,30.45,1.0,14528.15,44931.068,3.6922,3934.828,江苏,石油加工,北交所
920099.BJ,瑞华技术,20251028,30.88,30.88,30.36,30.45,30.55,-0.1,4009.15,12246.407,1.0189,3934.828,江苏,石油加工,北交所
