ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
920489.BJ,佳先股份,20251201,18.35,19.95,18.16,19.42,18.3,1.12,66740.21,127880.901,7.7988,8557.7249,安徽,化工原料,北交所
920489.BJ,佳先股份,20251128,18.7,18.77,18.11,18.3,18.7,-0.4,38540.4,70862.946,4.5036,8557.7249,安徽,化工原料,北交所
920489.BJ,佳先股份,20251127,19.21,19.66,18.7,18.7,19.45,-0.75,45182.68,86762.447,5.2798,8557.7249,安徽,化工原料,北交所
920489.BJ,佳先股份,20251126,20.01,20.09,19.45,19.45,20.1,-0.65,43399.2,85334.483,5.0713,8557.7249,安徽,化工原料,北交所
920489.BJ,佳先股份,20251125,20.41,20.71,20.01,20.1,20.71,-0.61,58207.12,117707.282,6.8017,8557.7249,安徽,化工原料,北交所
920489.BJ,佳先股份,20251124,20.4,21.19,20.28,20.71,20.39,0.32,71963.5,148984.174,8.4092,8557.7249,安徽,化工原料,北交所
920489.BJ,佳先股份,20251121,19.59,21.27,19.5,20.39,19.9,0.49,88550.26,180503.762,10.3474,8557.7249,安徽,化工原料,北交所
920489.BJ,佳先股份,20251120,20.5,21.59,19.75,19.9,20.44,-0.54,68759.56,142924.832,8.0348,8557.7249,安徽,化工原料,北交所
920489.BJ,佳先股份,20251119,19.73,20.68,19.45,20.44,19.75,0.69,75647.64,153347.63,8.8397,8557.7249,安徽,化工原料,北交所
920489.BJ,佳先股份,20251118,19.65,20.36,19.12,19.75,19.75,0.0,47386.47,93767.125,5.5373,8557.7249,安徽,化工原料,北交所
920489.BJ,佳先股份,20251117,20.12,20.46,19.71,19.75,19.6,0.15,26966.55,53922.724,3.1511,8557.7249,安徽,化工原料,北交所
920489.BJ,佳先股份,20251114,19.78,19.94,19.6,19.6,19.99,-0.39,23455.74,46325.55,2.7409,8557.7249,安徽,化工原料,北交所
920489.BJ,佳先股份,20251113,19.9,20.13,19.78,19.99,19.8,0.19,23801.75,47574.097,2.7813,8557.7249,安徽,化工原料,北交所
920489.BJ,佳先股份,20251112,19.67,19.92,19.62,19.8,19.68,0.12,20392.31,40310.071,2.3829,8557.7249,安徽,化工原料,北交所
