ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
603150.SH,万朗磁塑,20251201,36.78,37.49,36.32,37.3,36.69,0.61,14276.0,53104.324,1.67,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251128,36.4,36.88,36.09,36.69,36.39,0.3,9351.0,34209.946,1.0939,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251127,35.94,36.6,35.66,36.39,35.93,0.46,13037.0,47431.293,1.5251,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251126,36.05,36.56,35.51,35.93,35.72,0.21,16897.0,61007.284,1.9767,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251125,34.53,36.32,34.53,35.72,34.36,1.36,18011.0,63699.897,2.107,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251124,34.35,34.63,33.7,34.36,33.96,0.4,10141.0,34726.881,1.1863,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251121,35.2,35.48,33.66,33.96,35.38,-1.42,17402.0,59937.801,2.0357,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251120,35.68,36.2,35.29,35.38,35.56,-0.18,10312.0,36728.484,1.2063,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251119,36.99,37.3,35.48,35.56,36.97,-1.41,20742.0,74934.804,2.4264,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251118,37.53,37.64,36.91,36.97,37.68,-0.71,11702.0,43431.91,1.3689,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251117,37.12,38.4,36.9,37.68,37.14,0.54,16717.0,63041.365,1.9556,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251114,36.86,38.03,36.85,37.14,37.27,-0.13,13221.93,49560.155,1.5467,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251113,36.83,37.58,36.62,37.27,36.97,0.3,12993.0,48347.09,1.52,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251112,37.24,37.32,36.81,36.97,37.28,-0.31,10766.0,39851.436,1.2594,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251111,37.28,37.69,37.1,37.28,37.15,0.13,12235.16,45647.13,1.4313,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251110,38.04,38.09,37.15,37.3,37.85,-0.55,19195.0,72066.595,2.2455,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251107,38.71,38.79,37.7,37.85,38.79,-0.94,18307.0,69827.145,2.1416,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251106,38.66,39.32,38.23,38.79,39.05,-0.26,25006.0,96874.987,2.9253,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251105,37.03,39.05,36.91,39.05,37.4,1.65,31616.0,120996.5,3.6985,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251104,38.1,38.1,37.11,37.4,38.11,-0.71,18389.0,68943.004,2.1512,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251103,38.4,38.78,37.85,38.11,38.41,-0.3,20107.0,76802.587,2.3522,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251031,38.41,39.41,38.36,38.41,38.41,0.0,22977.93,89247.335,2.688,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251030,40.97,40.98,38.4,38.41,40.57,-2.16,39079.93,153012.413,4.5717,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251029,40.84,41.41,40.15,40.57,41.13,-0.56,31923.0,129836.892,3.7344,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251028,41.83,41.89,40.62,41.13,41.42,-0.29,56975.93,234369.568,6.6652,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251027,38.0,41.42,37.37,41.42,37.65,3.77,66394.93,269040.339,7.767,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251024,37.38,37.77,37.07,37.65,37.11,0.54,13577.93,50871.979,1.5884,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251023,37.47,37.51,36.11,37.11,37.47,-0.36,19377.0,71097.938,2.2668,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251022,38.65,38.65,37.24,37.47,38.31,-0.84,23271.0,87731.444,2.7223,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251021,38.76,38.81,38.04,38.31,38.75,-0.44,18548.0,71123.992,2.1698,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251020,38.9,39.99,38.32,38.75,38.8,-0.05,17545.0,68673.698,2.0525,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251017,39.83,40.05,38.4,38.8,40.05,-1.25,27291.0,106333.391,3.1926,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251016,41.58,41.71,39.79,40.05,41.7,-1.65,24907.0,101223.726,2.9137,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251015,38.23,42.19,38.23,41.7,38.55,3.15,54031.19,220273.45,6.3207,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251014,39.56,39.98,38.43,38.55,38.67,-0.12,30819.0,120130.412,3.6053,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251013,36.31,39.06,36.31,38.67,39.46,-0.79,33368.95,126852.815,3.9036,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251010,40.4,41.06,39.22,39.46,40.06,-0.6,35869.6,143557.544,4.1961,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20251009,41.75,42.33,39.58,40.06,42.13,-2.07,48444.0,196852.299,5.6671,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20250930,41.65,43.88,41.43,42.13,41.65,0.48,43103.0,184790.427,5.0423,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20250929,42.62,42.82,40.85,41.65,42.15,-0.5,29823.93,124014.772,3.4889,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20250926,41.3,43.24,40.51,42.15,41.13,1.02,50157.0,210852.511,5.8675,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20250925,41.24,43.68,40.68,41.13,40.43,0.7,64351.97,269777.746,7.528,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20250924,39.41,40.64,38.9,40.43,39.4,1.03,34058.0,135990.652,3.9842,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20250923,39.19,39.7,38.0,39.4,39.15,0.25,38697.0,150675.0,4.5269,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20250922,38.1,39.69,38.07,39.15,38.43,0.72,30051.0,117327.039,3.5154,8548.3,安徽,塑料,主板
603150.SH,万朗磁塑,20250919,39.41,39.85,38.21,38.43,39.82,-1.39,34357.0,132884.482,4.0192,8548.3,安徽,塑料,主板
