ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
300932.SZ,三友联众,20251201,11.96,12.28,11.86,12.06,11.94,0.12,66264.91,80312.84,2.9064,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251128,11.79,11.99,11.73,11.94,11.83,0.11,50598.1,60208.228,2.2193,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251127,11.42,11.97,11.4,11.83,11.53,0.3,68972.57,81319.194,3.0252,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251126,11.54,11.85,11.44,11.53,11.46,0.07,69022.97,80241.321,3.0274,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251125,11.28,11.72,11.2,11.46,11.19,0.27,68453.34,79048.843,3.0024,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251124,10.83,11.35,10.68,11.19,10.79,0.4,73648.86,81037.309,3.2303,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251121,11.59,11.59,10.78,10.79,11.62,-0.83,75804.68,83921.456,3.3249,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251120,11.85,11.89,11.57,11.62,11.73,-0.11,36827.54,42990.406,1.6153,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251119,12.27,12.34,11.7,11.73,12.23,-0.5,66496.36,79268.35,2.9166,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251118,12.49,12.7,12.19,12.23,12.49,-0.26,74677.42,92311.972,3.2754,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251117,12.6,12.67,12.4,12.49,12.54,-0.05,64295.88,80412.443,2.8201,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251114,12.54,12.96,12.43,12.54,12.59,-0.05,96580.38,123093.171,4.2361,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251113,12.58,12.7,12.46,12.59,12.6,-0.01,50407.69,63430.111,2.2109,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251112,12.61,12.74,12.55,12.6,12.75,-0.15,54601.97,68977.689,2.3949,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251111,12.88,12.96,12.67,12.75,12.83,-0.08,71196.91,90843.946,3.1228,22799.3798,广东,电气设备,创业板
300932.SZ,三友联众,20251110,12.67,12.88,12.46,12.83,12.69,0.14,108952.28,138223.315,4.7787,22799.3798,广东,电气设备,创业板
