ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
920943.BJ,优机股份,20251201,21.65,25.55,21.65,24.11,21.53,2.58,44090.05,105795.683,8.5103,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251128,21.31,21.61,21.1,21.53,21.4,0.13,5429.07,11576.49,1.0479,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251127,21.73,21.9,21.38,21.4,21.87,-0.47,8467.31,18318.489,1.6344,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251126,22.98,22.98,21.8,21.87,22.63,-0.76,9161.2,20387.149,1.7683,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251125,22.37,22.95,21.87,22.63,22.19,0.44,8616.03,19396.224,1.6631,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251124,21.79,22.29,21.6,22.19,21.77,0.42,6262.3,13843.532,1.2088,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251121,22.12,22.19,21.27,21.77,22.18,-0.41,8170.14,17839.795,1.577,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251120,22.58,22.86,22.1,22.18,22.63,-0.45,5829.15,13024.455,1.1251,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251119,22.96,23.14,22.38,22.63,23.07,-0.44,6216.88,14076.919,1.2,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251118,23.56,23.64,22.97,23.07,23.67,-0.6,8861.36,20509.89,1.7104,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251117,24.19,24.39,23.52,23.67,24.03,-0.36,7250.66,17285.338,1.3995,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251114,23.99,24.55,23.91,24.03,24.02,0.01,8850.63,21463.427,1.7084,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251113,23.7,24.29,23.65,24.02,23.75,0.27,7137.31,17181.383,1.3777,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251112,24.1,24.22,23.5,23.75,24.22,-0.47,8674.32,20726.14,1.6743,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251111,24.43,24.65,23.91,24.22,24.42,-0.2,10217.5,24722.834,1.9722,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251110,24.58,24.93,24.3,24.42,24.06,0.36,13303.97,32756.347,2.5679,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251107,25.05,25.2,24.01,24.06,24.76,-0.7,14813.54,36029.851,2.8593,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251106,24.65,24.93,24.2,24.76,24.37,0.39,11541.81,28449.467,2.2278,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251105,24.0,24.58,23.83,24.37,24.25,0.12,7126.41,17324.661,1.3755,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251104,24.97,25.0,24.03,24.25,25.09,-0.84,9926.73,24169.891,1.9161,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251103,25.56,25.76,24.82,25.09,25.16,-0.07,11131.4,28110.228,2.1486,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251031,24.82,25.76,24.7,25.16,25.16,0.0,14637.86,37072.633,2.8254,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251030,26.1,26.4,25.08,25.16,26.01,-0.85,22976.07,59483.187,4.4349,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251029,24.82,26.08,24.01,26.01,25.16,0.85,30011.13,74709.701,5.7928,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251028,25.21,25.45,24.97,25.16,25.22,-0.06,9107.16,22939.167,1.7579,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251027,25.34,25.67,24.85,25.22,25.43,-0.21,13990.74,35148.611,2.7005,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251024,25.63,26.2,25.1,25.43,24.92,0.51,18636.37,47705.169,3.5972,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251023,25.8,25.8,24.57,24.92,26.06,-1.14,18918.17,47029.015,3.6516,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251022,24.9,26.85,24.54,26.06,24.9,1.16,33519.18,87266.864,6.4699,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251021,23.79,24.9,23.51,24.9,23.65,1.25,16492.69,40374.759,3.1834,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251020,23.41,23.8,23.18,23.65,23.23,0.42,7127.6,16755.902,1.3758,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251017,24.24,24.3,23.22,23.23,24.24,-1.01,8084.1,19144.385,1.5604,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251016,24.92,25.19,24.23,24.24,24.82,-0.58,10066.11,24809.846,1.943,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251015,24.34,24.87,23.9,24.82,24.38,0.44,14382.27,35116.144,2.7761,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251014,23.93,24.92,23.93,24.38,23.95,0.43,13752.58,33740.243,2.6545,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251013,23.09,24.22,23.05,23.95,24.18,-0.23,9636.57,22819.039,1.8601,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251010,24.23,24.79,24.18,24.18,24.39,-0.21,10416.84,25455.599,2.0107,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20251009,23.89,24.77,23.18,24.39,23.71,0.68,18534.1,44322.179,3.5775,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250930,23.89,24.1,23.53,23.71,23.78,-0.07,9311.09,22199.055,1.7972,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250929,24.36,24.41,23.64,23.78,24.37,-0.59,14009.76,33502.66,2.7042,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250926,24.52,25.1,23.71,24.37,24.23,0.14,17248.49,42320.479,3.3293,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250925,24.85,24.94,24.09,24.23,24.8,-0.57,11642.95,28481.48,2.2473,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250924,24.63,25.05,24.46,24.8,24.7,0.1,11114.43,27444.517,2.1453,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250923,25.65,25.7,24.05,24.7,25.58,-0.88,21334.07,52451.999,4.1179,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250922,26.3,26.35,25.34,25.58,26.3,-0.72,17347.96,44665.459,3.3485,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250919,26.63,27.06,26.28,26.3,26.67,-0.37,12901.48,34280.854,2.4903,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250918,27.01,27.53,26.39,26.67,27.07,-0.4,19281.78,52212.578,3.7218,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250917,26.81,27.5,26.79,27.07,27.0,0.07,13153.58,35628.548,2.5389,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250916,26.85,27.1,26.13,27.0,26.83,0.17,18968.78,50410.03,3.6614,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250915,27.8,27.81,26.78,26.83,27.71,-0.88,18256.52,49709.724,3.5239,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250912,28.62,28.63,27.6,27.71,28.58,-0.87,23368.37,65310.511,4.5106,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250911,28.3,28.65,28.17,28.58,28.2,0.38,14191.88,40397.293,2.7393,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250910,28.5,28.75,28.0,28.2,28.45,-0.25,14145.6,39948.794,2.7304,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250909,29.77,29.77,28.28,28.45,29.81,-1.36,24980.25,71648.451,4.8217,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250908,29.23,30.18,29.09,29.81,29.08,0.73,33676.63,99669.186,6.5003,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250905,28.3,29.24,28.19,29.08,28.08,1.0,26048.24,75256.878,5.0279,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250904,28.0,28.79,27.66,28.08,28.18,-0.1,18656.03,52671.503,3.601,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250903,29.41,29.49,28.16,28.18,29.35,-1.17,20633.25,58855.064,3.9827,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250902,28.8,29.39,28.01,29.35,28.79,0.56,27821.73,80309.619,5.3702,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250901,28.98,29.16,28.22,28.79,28.97,-0.18,17684.08,50608.239,3.4134,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250829,29.39,29.58,28.85,28.97,29.3,-0.33,20568.96,59950.091,3.9702,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250828,28.37,29.35,27.55,29.3,28.28,1.02,33638.26,95929.187,6.4929,5180.7833,四川,机械基件,北交所
920943.BJ,优机股份,20250827,28.9,29.17,28.28,28.28,28.97,-0.69,23790.87,68291.131,4.5921,5180.7833,四川,机械基件,北交所
