ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
920339.BJ,恒太照明,20251201,10.7,10.7,10.54,10.62,10.63,-0.01,9699.03,10298.076,0.6416,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251128,10.66,10.66,10.45,10.63,10.61,0.02,3872.54,4085.092,0.2562,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251127,10.53,10.67,10.53,10.61,10.59,0.02,5627.58,5962.561,0.3723,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251126,10.73,10.73,10.53,10.59,10.64,-0.05,10872.55,11555.583,0.7192,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251125,10.68,10.69,10.5,10.64,10.62,0.02,7894.29,8360.027,0.5222,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251124,10.43,10.64,10.34,10.62,10.49,0.13,6317.67,6669.248,0.4179,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251121,10.55,10.55,10.11,10.49,10.6,-0.11,10111.14,10449.396,0.6688,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251120,10.67,10.7,10.46,10.6,10.65,-0.05,7871.9,8302.312,0.5207,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251119,10.63,10.79,10.3,10.65,10.57,0.08,17584.97,18654.695,1.1632,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251118,10.58,10.62,10.39,10.57,10.68,-0.11,8188.54,8597.87,0.5417,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251117,10.7,10.73,10.46,10.68,10.74,-0.06,9953.72,10556.581,0.6584,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251114,10.79,10.86,10.55,10.74,10.91,-0.17,13727.36,14670.1,0.908,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251113,11.03,11.04,10.71,10.91,11.03,-0.12,21485.21,23332.181,1.4212,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251112,10.86,11.08,10.75,11.03,10.86,0.17,17320.92,18950.932,1.1457,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251111,10.8,10.94,10.7,10.86,10.81,0.05,12858.21,13930.565,0.8505,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251110,10.67,10.89,10.62,10.81,10.7,0.11,10067.67,10861.963,0.666,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251107,10.74,10.82,10.61,10.7,10.8,-0.1,9159.17,9801.433,0.6059,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251106,10.84,10.91,10.69,10.8,10.86,-0.06,11429.87,12362.36,0.7561,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251105,10.92,10.92,10.61,10.86,10.89,-0.03,7363.7,7960.178,0.4871,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251104,10.9,11.02,10.57,10.89,10.89,0.0,10454.81,11277.823,0.6916,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251103,10.81,10.99,10.64,10.89,10.85,0.04,13332.54,14533.274,0.8819,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251031,10.76,10.85,10.5,10.85,10.75,0.1,15346.71,16365.734,1.0151,15117.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251030,10.91,11.27,10.6,10.75,10.94,-0.19,23761.29,26114.099,1.5759,15077.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251029,10.68,10.98,10.49,10.94,10.74,0.2,20560.1,22237.982,1.3636,15077.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251028,10.76,10.98,10.53,10.74,10.75,-0.01,10268.0,11049.809,0.6805,15089.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251027,10.48,10.87,10.46,10.75,10.49,0.26,16756.54,17981.613,1.1105,15089.7135,江苏,家用电器,北交所
920339.BJ,恒太照明,20251024,10.58,10.58,10.27,10.49,10.4,0.09,6135.41,6385.552,0.4066,15089.7135,江苏,家用电器,北交所
