ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
600885.SH,宏发股份,20251201,29.1,29.29,28.3,28.53,29.11,-0.58,173153.54,494614.455,1.1687,148159.9738,湖北,电气设备,主板
600885.SH,宏发股份,20251128,28.84,29.22,28.2,29.11,28.81,0.3,148616.05,427472.387,1.0031,148159.9738,湖北,电气设备,主板
600885.SH,宏发股份,20251127,28.75,29.19,28.67,28.81,28.76,0.05,134541.9,388372.496,0.9081,148159.9738,湖北,电气设备,主板
600885.SH,宏发股份,20251126,29.3,29.4,28.68,28.76,29.4,-0.64,146700.11,424335.53,0.9901,148159.9738,湖北,电气设备,主板
600885.SH,宏发股份,20251125,29.28,29.98,29.04,29.4,29.29,0.11,157577.75,466169.801,1.0636,148159.9738,湖北,电气设备,主板
600885.SH,宏发股份,20251124,28.55,29.4,28.22,29.29,28.45,0.84,186853.39,538637.943,1.2612,148159.9738,湖北,电气设备,主板
600885.SH,宏发股份,20251121,29.11,29.39,28.2,28.45,30.01,-1.56,241414.52,691975.838,1.6294,148159.9738,湖北,电气设备,主板
600885.SH,宏发股份,20251120,30.02,30.28,29.52,30.01,29.87,0.14,151331.75,450992.54,1.0367,145974.7248,湖北,电气设备,主板
600885.SH,宏发股份,20251119,30.3,30.6,29.59,29.87,30.42,-0.55,168911.54,505263.849,1.1571,145974.7248,湖北,电气设备,主板
600885.SH,宏发股份,20251118,31.2,31.33,30.36,30.42,31.27,-0.85,172733.33,529749.755,1.1833,145974.7248,湖北,电气设备,主板
600885.SH,宏发股份,20251117,32.7,33.01,31.05,31.27,32.7,-1.43,305423.22,966858.381,2.0923,145974.7248,湖北,电气设备,主板
600885.SH,宏发股份,20251114,32.27,33.0,32.1,32.7,32.81,-0.11,193048.47,631053.934,1.3225,145974.7248,湖北,电气设备,主板
600885.SH,宏发股份,20251113,32.26,33.13,31.84,32.81,32.33,0.48,234441.36,763652.405,1.606,145974.7248,湖北,电气设备,主板
600885.SH,宏发股份,20251112,31.92,32.84,31.02,32.33,32.11,0.22,282297.32,912353.966,1.9339,145974.7248,湖北,电气设备,主板
600885.SH,宏发股份,20251111,32.55,33.1,31.97,32.11,32.45,-0.34,274537.97,889686.392,1.8807,145974.7248,湖北,电气设备,主板
