ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
002443.SZ,金洲管道,20251201,7.9,8.4,7.8,8.23,8.06,0.17,290005.11,235629.722,5.5832,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251128,7.85,8.23,7.74,8.06,7.79,0.27,288821.21,232527.378,5.5604,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251127,7.89,7.97,7.77,7.79,7.89,-0.1,76823.5,60235.494,1.479,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251126,7.65,8.06,7.65,7.89,7.64,0.25,146270.0,115045.521,2.816,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251125,7.57,7.74,7.53,7.64,7.56,0.08,69890.81,53471.344,1.3455,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251124,7.5,7.63,7.46,7.56,7.49,0.07,128676.96,97223.067,2.4773,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251121,7.77,7.82,7.44,7.49,7.79,-0.3,125661.42,95362.055,2.4192,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251120,7.86,7.86,7.72,7.79,7.82,-0.03,88557.0,68914.466,1.7049,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251119,7.89,7.98,7.76,7.82,7.89,-0.07,71106.09,55641.205,1.3689,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251118,7.93,8.1,7.85,7.89,7.97,-0.08,94192.0,74623.753,1.8134,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251117,7.99,8.08,7.77,7.97,8.01,-0.04,129721.01,102564.767,2.4974,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251114,8.1,8.14,7.99,8.01,8.09,-0.08,113357.0,91405.982,2.1823,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251113,8.21,8.21,8.06,8.09,8.2,-0.11,104496.55,84749.294,2.0118,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251112,8.28,8.3,8.15,8.2,8.3,-0.1,82019.64,67348.986,1.579,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251111,8.32,8.38,8.25,8.3,8.31,-0.01,82888.1,68936.636,1.5958,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251110,8.35,8.39,8.2,8.31,8.3,0.01,111495.5,92560.156,2.1465,51942.6572,浙江,钢加工,主板
002443.SZ,金洲管道,20251107,8.28,8.35,8.22,8.3,8.3,0.0,72945.91,60459.763,1.4044,51942.6572,浙江,钢加工,主板
