ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
920060.BJ,万源通,20251201,32.94,33.89,32.42,33.67,32.66,1.01,28451.29,94900.728,4.0586,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251128,32.87,32.95,32.35,32.66,32.79,-0.13,15967.13,52132.068,2.2777,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251127,32.88,33.39,32.38,32.79,32.74,0.05,25003.87,82629.888,3.5668,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251126,32.87,33.27,32.2,32.74,32.63,0.11,23510.97,76934.611,3.3539,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251125,31.68,33.32,31.47,32.63,31.39,1.24,36591.09,119180.91,5.2197,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251124,31.58,31.84,31.11,31.39,31.26,0.13,15619.64,49131.637,2.2282,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251121,31.98,32.36,31.12,31.26,32.51,-1.25,24768.29,78485.874,3.5332,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251120,32.71,33.3,32.38,32.51,32.35,0.16,20461.76,67095.898,2.9189,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251119,32.9,33.25,32.02,32.35,33.0,-0.65,21612.5,70578.075,3.083,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251118,33.02,33.45,32.83,33.0,33.06,-0.06,17999.78,59536.415,2.5677,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251117,33.01,33.19,32.61,33.06,32.89,0.17,18199.48,59852.928,2.5962,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251114,34.3,34.3,32.87,32.89,34.4,-1.51,33763.65,113256.04,4.8164,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251113,34.33,34.88,34.08,34.4,34.07,0.33,29878.66,103052.454,4.2622,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251112,33.83,34.19,33.67,34.07,33.8,0.27,20137.34,68431.959,2.8726,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251111,33.85,34.08,33.44,33.8,33.65,0.15,17455.26,58896.093,2.49,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251110,34.43,34.43,33.45,33.65,34.29,-0.64,27473.11,92900.778,3.9191,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251107,34.62,34.96,34.23,34.29,34.81,-0.52,31081.69,107180.363,4.4338,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251106,34.98,35.16,34.5,34.81,34.87,-0.06,23064.26,80248.621,3.2901,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251105,34.48,35.28,34.2,34.87,34.93,-0.06,25976.73,90684.062,3.7056,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251104,35.7,35.92,34.54,34.93,35.63,-0.7,33062.58,115969.699,4.7164,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251103,35.88,36.8,35.58,35.63,36.38,-0.75,35479.85,127401.876,5.0612,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251031,36.07,37.55,36.0,36.38,36.74,-0.36,58402.95,214059.464,8.3312,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251030,38.6,39.88,36.72,36.74,38.2,-1.46,111817.62,426840.062,15.9509,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251029,35.5,38.22,35.3,38.2,35.09,3.11,113949.93,419579.386,16.255,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251028,34.45,35.14,33.79,35.09,34.6,0.49,41475.05,142588.654,5.9164,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251027,34.58,34.97,33.7,34.6,33.91,0.69,34727.59,119788.357,4.9539,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251024,32.62,34.78,32.38,33.91,32.36,1.55,46124.49,155384.536,6.5797,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251023,32.97,32.99,31.92,32.36,32.96,-0.6,23178.73,74776.386,3.3065,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251022,32.76,33.65,32.5,32.96,32.85,0.11,24305.3,80486.421,3.4672,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251021,32.28,32.93,31.91,32.85,32.16,0.69,22951.53,74775.093,3.2741,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251020,32.31,32.85,31.97,32.16,31.9,0.26,18683.91,60576.095,2.6653,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251017,32.78,33.01,31.89,31.9,32.73,-0.83,26378.6,85263.942,3.7629,7010.1274,江苏,元器件,北交所
920060.BJ,万源通,20251016,33.89,34.08,32.6,32.73,33.66,-0.93,26719.13,88850.995,3.8115,7010.1274,江苏,元器件,北交所
