ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
002300.SZ,太阳电缆,20251201,7.02,7.14,6.99,7.07,7.0,0.07,271129.81,191235.275,3.7539,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251128,6.76,7.03,6.76,7.0,6.79,0.21,293467.06,203101.411,4.0631,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251127,6.86,6.92,6.76,6.79,6.86,-0.07,205790.75,140807.485,2.8492,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251126,6.94,7.03,6.82,6.86,7.0,-0.14,334868.75,231340.341,4.6363,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251125,6.71,7.25,6.63,7.0,6.68,0.32,534247.37,371162.183,7.3968,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251124,6.7,6.72,6.48,6.68,6.58,0.1,316857.07,208972.191,4.387,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251121,6.85,6.89,6.58,6.58,6.92,-0.34,431226.85,288641.773,5.9704,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251120,7.1,7.21,6.89,6.92,7.06,-0.14,452587.99,317181.616,6.2662,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251119,7.3,7.44,6.97,7.06,7.44,-0.38,697401.26,498380.619,9.6557,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251118,8.38,8.39,7.44,7.44,8.27,-0.83,1009121.65,774421.905,13.9715,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251117,8.21,8.5,7.87,8.27,8.01,0.26,1057324.92,865134.082,14.6389,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251114,8.32,8.32,8.0,8.01,8.32,-0.31,944280.65,767801.826,13.0738,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251113,8.06,8.88,7.84,8.32,8.23,0.09,1309114.31,1087328.604,18.125,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251112,7.89,8.32,7.74,8.23,8.09,0.14,1103288.68,892530.533,15.2753,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251111,8.01,8.25,7.92,8.09,8.32,-0.23,1050698.03,845662.388,14.5472,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251110,7.66,8.65,7.52,8.32,7.86,0.46,1605125.17,1292470.854,22.2233,72227.0208,福建,电气设备,主板
002300.SZ,太阳电缆,20251107,7.48,8.5,7.38,7.86,7.96,-0.1,1649588.39,1289954.288,22.8389,72227.0208,福建,电气设备,主板
