ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
920505.BJ,九菱科技,20251201,47.05,48.5,47.05,48.12,47.05,1.07,14184.53,68091.715,3.91,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251128,47.2,47.3,46.5,47.05,47.0,0.05,7489.45,35075.874,2.0645,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251127,47.48,47.65,46.93,47.0,47.14,-0.14,8816.19,41606.82,2.4302,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251126,49.0,49.5,47.02,47.14,48.28,-1.14,13381.81,63632.511,3.6888,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251125,48.5,49.97,47.5,48.28,48.26,0.02,16615.91,80713.043,4.5803,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251124,47.73,48.74,46.62,48.26,47.41,0.85,17687.7,84516.458,4.8757,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251121,50.12,51.79,47.0,47.41,51.88,-4.47,26387.23,128402.791,7.2738,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251120,52.0,54.78,51.86,51.88,53.21,-1.33,28387.08,150966.222,7.825,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251119,50.79,54.88,49.89,53.21,50.5,2.71,38186.88,200174.541,10.5264,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251118,51.2,52.83,49.88,50.5,50.81,-0.31,17651.14,90355.585,4.8656,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251117,52.66,52.89,50.81,50.81,51.19,-0.38,16180.04,84052.303,4.4601,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251114,50.62,51.58,50.0,51.19,50.99,0.2,17255.85,87612.993,4.7567,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251113,49.79,51.57,49.79,50.99,49.79,1.2,15609.93,79665.751,4.303,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251112,50.37,50.77,49.5,49.79,50.15,-0.36,10647.28,53271.987,2.935,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251111,51.99,52.2,50.15,50.15,51.75,-1.6,15133.41,77629.758,4.1716,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251110,52.74,53.65,51.63,51.75,53.13,-1.38,16680.61,87053.472,4.5981,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251107,51.6,54.98,51.6,53.13,52.04,1.09,24818.52,132250.258,6.8414,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251106,53.1,53.48,51.87,52.04,53.1,-1.06,15495.57,80948.931,4.2714,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251105,52.99,54.37,52.08,53.1,53.68,-0.58,16335.17,86528.531,4.5029,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251104,53.18,54.76,52.81,53.68,52.84,0.84,21146.4,113939.997,5.8291,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251103,54.38,54.99,52.81,52.84,55.22,-2.38,22835.31,121771.04,6.2947,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251031,55.18,56.35,54.05,55.22,58.1,-2.88,40064.43,220571.851,11.044,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251030,52.88,65.0,52.01,58.1,52.89,5.21,65913.2,384405.999,18.1693,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251029,50.11,53.43,50.05,52.89,50.91,1.98,26073.37,134972.111,7.1873,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251028,53.5,53.5,50.5,50.91,53.13,-2.22,25699.25,131653.625,7.0841,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251027,51.82,55.27,51.5,53.13,52.86,0.27,28751.02,153984.108,7.9254,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251024,51.3,52.98,51.0,52.86,51.48,1.38,23251.96,121991.501,6.4095,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251023,52.98,53.38,50.5,51.48,52.84,-1.36,23659.89,122625.196,6.522,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251022,55.36,55.36,52.46,52.84,56.26,-3.42,32176.6,171211.944,8.8697,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251021,57.15,57.15,55.36,56.26,57.65,-1.39,28416.33,159208.311,7.8331,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251020,56.0,58.2,54.33,57.65,58.6,-0.95,37253.09,207701.941,10.269,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251017,58.0,60.88,57.76,58.6,58.27,0.33,38780.35,230558.319,10.69,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251016,59.0,61.32,56.63,58.27,62.1,-3.83,42239.52,247331.408,11.6435,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251015,64.5,68.94,61.3,62.1,63.0,-0.9,61004.74,396098.914,16.8163,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251014,66.0,68.98,62.6,63.0,70.16,-7.16,67609.46,441224.593,18.6369,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251013,60.05,72.01,60.05,70.16,55.4,14.76,92544.67,610186.065,25.5104,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251010,57.5,59.59,54.9,55.4,57.25,-1.85,39230.46,224871.887,10.8141,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20251009,50.1,57.6,49.13,57.25,48.12,9.13,47992.07,258489.392,13.2293,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20250930,48.4,49.31,47.7,48.12,47.5,0.62,12283.86,59592.702,3.3861,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20250929,49.5,49.53,47.5,47.5,48.99,-1.49,12462.13,60164.567,3.4353,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20250926,49.2,50.2,48.62,48.99,48.7,0.29,11443.62,56575.322,3.1545,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20250925,48.9,50.98,48.33,48.7,48.31,0.39,16236.57,80715.185,4.4757,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20250924,48.21,48.76,47.67,48.31,48.19,0.12,8076.77,38964.053,2.2264,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20250923,50.89,51.51,46.99,48.19,51.17,-2.98,17895.73,86649.246,4.9331,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20250922,51.98,52.1,50.98,51.17,51.64,-0.47,8274.61,42582.262,2.2809,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20250919,53.4,53.8,51.61,51.64,53.65,-2.01,13034.0,68446.215,3.5929,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20250918,56.04,56.17,53.51,53.65,56.31,-2.66,16608.61,91267.046,4.5783,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20250917,56.19,56.79,55.6,56.31,56.19,0.12,8878.07,49883.817,2.4473,3627.7191,湖北,机械基件,北交所
920505.BJ,九菱科技,20250916,56.6,56.96,55.69,56.19,56.89,-0.7,10648.99,59748.947,2.9355,3627.7191,湖北,机械基件,北交所
