ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
002952.SZ,亚世光电,20251201,23.36,23.73,22.1,22.81,23.13,-0.32,193147.93,436670.043,14.6719,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251128,21.09,23.13,20.87,23.13,21.03,2.1,74615.25,167755.809,5.6679,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251127,20.35,22.0,20.35,21.03,20.42,0.61,78925.5,165742.685,5.9953,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251126,20.55,20.88,20.4,20.42,20.62,-0.2,35871.25,73944.84,2.7248,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251125,20.87,20.99,20.59,20.62,20.75,-0.13,39671.38,82339.884,3.0135,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251124,20.42,20.95,20.29,20.75,20.3,0.45,49702.0,102868.599,3.7755,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251121,20.3,20.84,20.13,20.3,20.58,-0.28,48332.5,99172.574,3.6714,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251120,20.47,21.18,20.38,20.58,20.38,0.2,43566.38,89969.733,3.3094,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251119,20.6,20.8,20.2,20.38,20.63,-0.25,31216.88,63936.728,2.3713,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251118,20.69,20.82,20.41,20.63,20.69,-0.06,31052.48,64042.292,2.3588,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251117,20.22,20.88,20.01,20.69,20.22,0.47,51830.0,106704.993,3.9371,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251114,19.89,20.49,19.87,20.22,20.01,0.21,35743.0,72317.447,2.7151,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251113,19.89,20.14,19.83,20.01,19.89,0.12,20545.75,41138.568,1.5607,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251112,20.07,20.18,19.86,19.89,20.07,-0.18,18843.0,37655.461,1.4313,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251111,20.11,20.24,19.98,20.07,20.12,-0.05,22644.29,45510.323,1.7201,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251110,19.73,20.15,19.68,20.12,19.67,0.45,32339.0,64630.564,2.4565,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251107,19.79,19.88,19.65,19.67,19.82,-0.15,20341.04,40166.504,1.5451,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251106,20.05,20.05,19.7,19.82,20.12,-0.3,27029.38,53560.48,2.0532,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251105,19.88,20.15,19.75,20.12,19.97,0.15,24732.0,49595.701,1.8787,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251104,20.08,20.16,19.82,19.97,20.08,-0.11,21290.0,42409.795,1.6172,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251103,19.72,20.08,19.65,20.08,19.72,0.36,30971.25,61837.774,2.3526,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251031,19.56,19.85,19.55,19.72,19.55,0.17,25808.5,50944.219,1.9605,13164.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251030,20.02,20.18,19.53,19.55,20.07,-0.52,37822.0,74805.85,2.8385,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251029,20.27,20.27,19.59,20.07,20.31,-0.24,57926.25,115326.084,4.3473,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251028,20.51,20.76,20.3,20.31,20.65,-0.34,43431.6,88983.652,3.2595,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251027,20.5,20.68,20.11,20.65,20.54,0.11,52414.35,107347.551,3.9337,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251024,20.67,20.92,20.49,20.54,20.84,-0.3,54809.85,113403.853,4.1135,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251023,21.1,21.34,20.55,20.84,21.46,-0.62,65654.5,136545.393,4.9274,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251022,20.71,21.46,20.3,21.46,20.86,0.6,98199.36,206750.454,7.3698,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251021,21.01,21.11,20.5,20.86,21.11,-0.25,66786.0,138599.766,5.0123,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251020,21.0,21.39,20.58,21.11,21.19,-0.08,83325.9,174531.379,6.2536,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251017,20.45,21.3,20.18,21.19,20.77,0.42,123317.06,256705.554,9.2549,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251016,20.85,21.0,20.1,20.77,21.6,-0.83,140903.95,288920.679,10.5748,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251015,24.31,24.5,21.3,21.6,23.13,-1.53,230934.89,517830.21,17.3316,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251014,21.53,23.13,21.38,23.13,21.03,2.1,174208.39,399119.847,13.0743,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251013,17.82,21.03,17.71,21.03,19.12,1.91,91823.64,187169.672,6.8913,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251010,18.43,19.29,18.13,19.12,18.49,0.63,46586.5,86338.237,3.4963,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20251009,18.61,18.9,18.42,18.49,19.16,-0.67,39317.75,73287.787,2.9508,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250930,19.11,19.39,19.08,19.16,19.01,0.15,16229.0,31147.305,1.218,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250929,18.83,19.07,18.46,19.01,18.74,0.27,16967.0,32003.725,1.2734,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250926,18.91,19.06,18.66,18.74,18.96,-0.22,16286.5,30706.847,1.2223,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250925,19.35,19.37,18.9,18.96,19.3,-0.34,18477.51,35289.808,1.3867,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250924,19.02,19.42,18.72,19.3,19.22,0.08,24058.1,46249.415,1.8056,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250923,19.43,19.5,18.55,19.22,19.5,-0.28,31011.5,58823.975,2.3274,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250922,19.56,19.81,19.42,19.5,19.51,-0.01,19629.0,38462.394,1.4732,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250919,19.5,20.04,19.4,19.51,19.57,-0.06,29742.5,58359.266,2.2322,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250918,20.02,20.14,19.48,19.57,20.1,-0.53,26808.25,53202.269,2.012,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250917,20.22,20.48,20.1,20.1,20.18,-0.08,23611.5,47844.868,1.772,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250916,19.95,20.19,19.75,20.18,19.9,0.28,18492.75,37145.535,1.3879,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250915,19.99,20.03,19.73,19.9,19.88,0.02,17887.67,35610.451,1.3425,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250912,19.97,20.01,19.71,19.88,19.89,-0.01,18824.5,37480.848,1.4128,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250911,19.7,19.95,19.4,19.89,19.73,0.16,18984.46,37511.294,1.4248,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250910,19.65,19.8,19.55,19.73,19.65,0.08,14570.36,28682.876,1.0935,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250909,20.06,20.06,19.5,19.65,19.97,-0.32,18480.36,36370.634,1.3869,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250908,20.08,20.09,19.8,19.97,19.95,0.02,20070.59,39954.746,1.5063,13324.5032,辽宁,元器件,主板
002952.SZ,亚世光电,20250905,19.44,19.99,19.43,19.95,19.39,0.56,27053.08,53502.606,2.0303,13324.5032,辽宁,元器件,主板
