ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
920175.BJ,东方碳素,20251201,12.0,12.16,11.83,12.15,11.92,0.23,22681.27,27198.176,2.8611,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251128,11.86,12.03,11.8,11.92,11.84,0.08,14702.73,17576.597,1.8546,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251127,11.93,12.08,11.8,11.84,11.94,-0.1,21106.46,25189.528,2.6624,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251126,12.15,12.2,11.8,11.94,12.17,-0.23,19142.68,22958.058,2.4147,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251125,12.02,12.27,12.02,12.17,12.07,0.1,22408.4,27256.565,2.8266,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251124,11.95,12.09,11.75,12.07,11.89,0.18,21813.54,26013.315,2.7516,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251121,12.5,12.63,11.88,11.89,12.49,-0.6,38817.97,47412.309,4.8966,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251120,12.8,12.98,12.43,12.49,12.85,-0.36,30640.48,38773.102,3.865,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251119,12.65,13.29,12.6,12.85,12.76,0.09,39056.42,50753.388,4.9266,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251118,13.31,13.37,12.67,12.76,13.18,-0.42,47354.13,61027.793,5.9733,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251117,13.69,13.79,13.08,13.18,13.61,-0.43,46316.41,61814.144,5.8424,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251114,13.8,14.07,13.51,13.61,13.89,-0.28,53751.7,73618.36,6.7803,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251113,13.67,14.19,13.61,13.89,13.47,0.42,70897.04,98916.929,8.9431,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251112,14.14,14.14,13.41,13.47,14.21,-0.74,66470.05,90763.121,8.3847,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251111,13.41,14.5,13.31,14.21,13.43,0.78,104503.39,147087.789,13.1822,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251110,13.68,14.03,13.42,13.43,13.51,-0.08,57771.82,78951.304,7.2874,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251107,13.11,13.76,13.11,13.51,13.16,0.35,48922.66,65754.129,6.1712,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251106,13.48,13.63,13.13,13.16,13.42,-0.26,37815.69,50642.567,4.7701,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251105,13.04,13.6,12.93,13.42,13.12,0.3,45318.17,60444.782,5.7165,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251104,13.19,13.4,12.9,13.12,13.13,-0.01,35661.65,46744.41,4.4984,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251103,13.4,13.53,13.01,13.13,13.4,-0.27,42874.63,56516.239,5.4083,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251031,13.22,13.79,13.2,13.4,13.28,0.12,51320.01,69445.931,6.4736,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251030,13.6,13.86,13.28,13.28,13.85,-0.57,72616.72,98653.729,9.16,7927.586,河南,化工原料,北交所
920175.BJ,东方碳素,20251029,13.0,13.96,12.9,13.85,13.17,0.68,99399.94,135162.494,12.5385,7927.586,河南,化工原料,北交所
