ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
601789.SH,宁波建工,20251201,5.17,5.22,5.16,5.21,5.2,0.01,199877.14,103804.981,1.8391,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251128,5.16,5.2,5.1,5.2,5.19,0.01,288021.28,147897.301,2.6502,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251127,5.21,5.23,5.15,5.19,5.22,-0.03,198367.68,103113.079,1.8252,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251126,5.3,5.33,5.21,5.22,5.29,-0.07,230260.62,121351.965,2.1187,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251125,5.28,5.31,5.24,5.29,5.26,0.03,262456.98,138581.123,2.415,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251124,5.22,5.29,5.19,5.26,5.2,0.06,273423.52,143424.943,2.5159,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251121,5.38,5.43,5.2,5.2,5.43,-0.23,477587.06,253291.745,4.3944,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251120,5.59,5.6,5.38,5.43,5.58,-0.15,672028.01,366598.32,6.1836,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251119,5.75,5.77,5.56,5.58,5.74,-0.16,435141.0,245795.453,4.0039,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251118,5.81,5.83,5.66,5.74,5.81,-0.07,531788.63,304205.636,4.8932,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251117,5.78,5.89,5.72,5.81,5.72,0.09,690476.87,401709.64,6.3533,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251114,5.66,5.8,5.66,5.72,5.69,0.03,667312.92,383597.8,6.1402,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251113,5.66,5.88,5.66,5.69,5.52,0.17,997369.64,570165.648,9.1771,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251112,5.56,5.58,5.5,5.52,5.57,-0.05,291961.18,161418.518,2.6864,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251111,5.55,5.63,5.52,5.57,5.5,0.07,465864.86,259843.312,4.2866,108679.859,浙江,建筑工程,主板
601789.SH,宁波建工,20251110,5.48,5.52,5.47,5.5,5.49,0.01,230722.98,126707.799,2.123,108679.859,浙江,建筑工程,主板
