ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
920873.BJ,中设咨询,20251201,7.57,7.75,7.54,7.73,7.62,0.11,32351.65,24843.152,2.9356,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251128,7.58,7.73,7.49,7.62,7.52,0.1,26758.46,20355.181,2.4281,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251127,7.49,7.64,7.49,7.52,7.53,-0.01,13947.72,10544.879,1.2656,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251126,7.69,7.73,7.52,7.53,7.62,-0.09,20966.25,15980.266,1.9025,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251125,7.58,7.76,7.56,7.62,7.56,0.06,28317.54,21705.19,2.5696,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251124,7.42,7.72,7.42,7.56,7.42,0.14,38615.36,29453.214,3.504,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251121,7.79,7.92,7.42,7.42,7.85,-0.43,49931.53,38035.54,4.5308,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251120,7.89,8.08,7.71,7.85,7.76,0.09,51130.22,40309.609,4.6396,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251119,7.87,7.88,7.6,7.76,7.81,-0.05,31926.07,24589.346,2.897,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251118,8.12,8.12,7.79,7.81,8.03,-0.22,33923.61,26716.013,3.0783,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251117,8.1,8.15,8.01,8.03,8.12,-0.09,25353.68,20454.114,2.3006,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251114,8.24,8.24,8.09,8.12,8.2,-0.08,26374.08,21489.875,2.3932,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251113,8.18,8.3,8.12,8.2,8.14,0.06,44077.21,36141.157,3.9996,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251112,8.02,8.18,7.95,8.14,7.99,0.15,54272.5,43798.994,4.9248,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251111,8.15,8.18,7.95,7.99,8.12,-0.13,61802.41,49573.159,5.608,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251110,8.26,8.41,8.1,8.12,8.47,-0.35,96080.83,78584.192,8.7185,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251107,8.91,9.15,8.42,8.47,8.83,-0.36,173601.79,152917.13,15.7528,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251106,8.41,8.9,8.15,8.83,8.35,0.48,171869.91,148436.295,15.5957,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251105,8.22,8.35,8.08,8.35,8.19,0.16,36116.25,29810.008,3.2772,11020.3517,重庆,建筑工程,北交所
920873.BJ,中设咨询,20251104,8.2,8.23,8.05,8.19,8.15,0.04,23122.12,18829.805,2.0981,11020.3517,重庆,建筑工程,北交所
