ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
002455.SZ,百川股份,20251201,8.11,8.17,7.95,8.05,8.1,-0.05,432459.66,347581.342,8.3289,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251128,7.9,8.22,7.83,8.1,7.89,0.21,562529.63,455131.23,10.834,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251127,7.88,8.08,7.77,7.89,7.93,-0.04,426906.14,336993.952,8.2219,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251126,7.88,8.13,7.74,7.93,8.01,-0.08,611192.3,485008.76,11.7712,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251125,7.95,8.17,7.88,8.01,7.88,0.13,703090.09,562636.857,13.5411,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251124,8.07,8.35,7.73,7.88,8.05,-0.17,870493.88,697742.894,16.7652,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251121,8.68,8.68,7.86,8.05,8.62,-0.57,1285058.37,1043462.296,24.7494,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251120,7.9,8.62,7.9,8.62,7.84,0.78,436145.08,372102.043,8.3999,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251119,7.76,8.1,7.75,7.84,7.77,0.07,283939.29,223612.322,5.4685,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251118,8.06,8.14,7.7,7.77,8.1,-0.33,348985.73,273389.738,6.7212,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251117,7.91,8.18,7.81,8.1,7.97,0.13,403948.97,323669.93,7.7798,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251114,8.07,8.15,7.96,7.97,8.11,-0.14,370394.3,297605.797,7.1336,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251113,7.8,8.28,7.79,8.11,7.81,0.3,569931.11,461077.329,10.9765,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251112,7.88,7.91,7.68,7.81,7.92,-0.11,334619.07,259700.747,6.4446,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251111,7.74,8.05,7.68,7.92,7.74,0.18,505488.57,399199.129,9.7354,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251110,7.72,7.99,7.65,7.74,7.66,0.08,500083.88,389474.616,9.6313,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251107,7.28,7.81,7.26,7.66,7.27,0.39,554548.2,419429.668,10.6802,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251106,7.32,7.35,7.24,7.27,7.33,-0.06,171230.78,124727.571,3.2978,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251105,7.15,7.39,7.06,7.33,7.19,0.14,309832.87,226037.392,5.9672,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251104,7.15,7.36,7.11,7.19,7.16,0.03,237761.6,171755.383,4.5791,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251103,7.11,7.17,7.06,7.16,7.12,0.04,192029.38,136815.628,3.6984,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251031,6.91,7.24,6.83,7.12,7.01,0.11,363962.69,258994.989,7.0097,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251030,7.08,7.11,7.0,7.01,7.11,-0.1,146797.13,103436.383,2.8272,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251029,7.05,7.11,6.95,7.11,7.07,0.04,170977.63,120377.215,3.2929,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251028,7.18,7.2,7.03,7.07,7.26,-0.19,282815.0,200949.754,5.4468,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251027,6.96,7.35,6.95,7.26,6.84,0.42,560833.97,402826.163,10.8013,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251024,6.89,6.93,6.81,6.84,6.87,-0.03,136159.78,93431.424,2.6224,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251023,6.82,6.88,6.75,6.87,6.84,0.03,130302.72,88618.417,2.5095,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251022,6.88,6.9,6.8,6.84,6.9,-0.06,125900.61,86129.521,2.4248,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251021,6.85,6.92,6.79,6.9,6.86,0.04,165258.63,113554.689,3.1828,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251020,6.89,6.92,6.77,6.86,6.87,-0.01,215378.42,146936.632,4.1481,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251017,6.96,7.2,6.83,6.87,6.9,-0.03,356729.63,250203.954,6.8704,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251016,7.14,7.14,6.88,6.9,7.14,-0.24,305408.08,212732.719,5.882,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251015,7.12,7.28,7.1,7.14,7.12,0.02,172623.0,123367.152,3.3246,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251014,7.35,7.48,7.09,7.12,7.35,-0.23,277260.19,200405.427,5.3399,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251013,7.08,7.35,6.92,7.35,7.3,0.05,296856.17,213563.477,5.7173,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251010,7.34,7.45,7.2,7.3,7.31,-0.01,268276.0,195239.611,5.1668,51922.7836,江苏,化工原料,主板
002455.SZ,百川股份,20251009,7.33,7.43,7.19,7.31,7.31,0.0,229703.03,167131.035,4.4239,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250930,7.4,7.43,7.3,7.31,7.42,-0.11,254101.01,186986.273,4.8938,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250929,7.39,7.47,7.31,7.42,7.32,0.1,301024.74,223019.766,5.7975,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250926,7.28,7.45,7.21,7.32,7.31,0.01,269763.96,197968.303,5.1954,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250925,7.56,7.59,7.28,7.31,7.45,-0.14,386711.99,285117.088,7.4477,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250924,7.14,7.56,7.12,7.45,7.15,0.3,598535.33,440985.154,11.5272,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250923,7.1,7.34,6.86,7.15,7.15,0.0,457473.2,323873.063,8.8105,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250922,7.36,7.42,7.06,7.15,7.27,-0.12,360001.28,258171.264,6.9333,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250919,7.15,7.38,7.04,7.27,7.13,0.14,563482.86,408655.246,10.8522,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250918,7.09,7.26,6.98,7.13,7.09,0.04,481726.0,342504.492,9.2776,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250917,6.9,7.27,6.83,7.09,6.88,0.21,501571.51,355662.879,9.6598,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250916,6.9,6.92,6.82,6.88,6.92,-0.04,134121.05,92043.607,2.583,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250915,6.95,7.08,6.9,6.92,6.94,-0.02,128262.34,89012.778,2.4702,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250912,7.01,7.01,6.89,6.94,7.03,-0.09,196193.0,136183.961,3.7785,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250911,7.01,7.04,6.94,7.03,7.02,0.01,186404.61,130360.833,3.59,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250910,7.13,7.13,6.96,7.02,7.08,-0.06,191921.43,134865.124,3.6962,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250909,7.03,7.17,7.02,7.08,7.04,0.04,284685.79,202144.32,5.4828,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250908,7.05,7.12,6.97,7.04,7.02,0.02,297303.07,208762.469,5.7258,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250905,6.69,7.09,6.67,7.02,6.68,0.34,482354.35,336661.123,9.2897,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250904,6.56,6.73,6.56,6.68,6.56,0.12,200838.53,133979.405,3.868,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250903,6.73,6.73,6.54,6.56,6.7,-0.14,185832.0,122839.765,3.579,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250902,6.77,6.79,6.64,6.7,6.78,-0.08,204765.01,136988.588,3.9436,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250901,6.82,6.85,6.72,6.78,6.81,-0.03,176904.7,120179.893,3.407,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250829,6.85,6.89,6.78,6.81,6.85,-0.04,202169.45,138247.391,3.8936,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250828,6.96,7.04,6.67,6.85,6.99,-0.14,408071.43,278980.607,7.8591,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250827,7.19,7.23,6.99,6.99,7.22,-0.23,226983.31,161366.818,4.3715,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250826,7.16,7.29,7.08,7.22,7.17,0.05,302372.76,217952.939,5.8234,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250825,7.1,7.32,7.03,7.17,7.04,0.13,428430.5,305485.832,8.2512,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250822,7.09,7.12,7.01,7.04,7.08,-0.04,171569.9,120780.103,3.3043,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250821,7.02,7.13,6.99,7.08,7.01,0.07,234238.58,165280.704,4.5112,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250820,6.92,7.02,6.89,7.01,6.94,0.07,195014.99,135840.464,3.7558,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250819,6.9,6.94,6.84,6.94,6.91,0.03,178060.84,122903.027,3.4293,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250818,6.92,6.93,6.86,6.91,6.87,0.04,183896.54,126956.525,3.5417,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250815,6.78,6.89,6.75,6.87,6.77,0.1,137503.47,94223.425,2.6482,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250814,6.95,6.98,6.75,6.77,6.94,-0.17,237853.95,162942.63,4.5809,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250813,6.9,6.97,6.86,6.94,7.03,-0.09,230936.72,159752.945,4.4476,51923.5336,江苏,化工原料,主板
002455.SZ,百川股份,20250812,7.04,7.06,6.97,7.03,7.03,0.0,110607.0,77553.022,2.1302,51923.486,江苏,化工原料,主板
002455.SZ,百川股份,20250811,6.95,7.05,6.94,7.03,6.93,0.1,163044.0,114361.739,3.1401,51923.486,江苏,化工原料,主板
002455.SZ,百川股份,20250808,6.94,6.95,6.89,6.93,6.94,-0.01,97653.19,67592.408,1.8807,51923.486,江苏,化工原料,主板
