ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
920146.BJ,华阳变速,20251201,8.51,8.8,8.5,8.74,8.46,0.28,27349.48,23756.81,2.5527,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251128,8.53,8.58,8.42,8.46,8.53,-0.07,17673.29,14978.78,1.6496,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251127,8.58,8.7,8.51,8.53,8.58,-0.05,17431.18,14962.826,1.627,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251126,8.71,8.8,8.48,8.58,8.7,-0.12,22597.37,19474.93,2.1092,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251125,8.66,8.91,8.62,8.7,8.63,0.07,28605.92,25118.407,2.67,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251124,8.68,8.69,8.43,8.63,8.63,0.0,24331.25,20817.932,2.271,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251121,9.09,9.29,8.55,8.63,9.17,-0.54,50470.69,44345.928,4.7108,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251120,9.21,9.37,9.15,9.17,9.2,-0.03,27990.07,25946.612,2.6125,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251119,9.45,9.48,9.06,9.2,9.42,-0.22,33841.92,31135.364,3.1587,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251118,9.45,9.54,9.37,9.42,9.45,-0.03,24561.47,23237.301,2.2925,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251117,9.69,9.73,9.38,9.45,9.69,-0.24,40579.13,38507.13,3.7876,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251114,9.81,9.95,9.68,9.69,9.88,-0.19,34995.31,34393.899,3.2664,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251113,9.79,9.98,9.73,9.88,9.78,0.1,28895.82,28494.464,2.6971,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251112,9.88,9.92,9.71,9.78,9.82,-0.04,18458.83,18102.844,1.7229,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251111,9.83,9.9,9.76,9.82,9.81,0.01,21947.33,21540.06,2.0485,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251110,9.96,9.97,9.75,9.81,9.91,-0.1,33475.77,32854.024,3.1246,10713.7852,湖北,汽车配件,北交所
920146.BJ,华阳变速,20251107,9.96,10.18,9.9,9.91,9.92,-0.01,43495.22,43644.991,4.0597,10713.7852,湖北,汽车配件,北交所
