ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
601908.SH,京运通,20251201,3.77,3.82,3.75,3.78,3.76,0.02,391674.0,148150.988,1.6221,241460.2861,北京,电气设备,主板
601908.SH,京运通,20251128,3.67,3.78,3.64,3.76,3.69,0.07,389845.19,145455.02,1.6145,241460.2861,北京,电气设备,主板
601908.SH,京运通,20251127,3.67,3.73,3.66,3.69,3.69,0.0,338414.0,125276.837,1.4015,241460.2861,北京,电气设备,主板
601908.SH,京运通,20251126,3.7,3.75,3.66,3.69,3.7,-0.01,389309.42,144468.886,1.6123,241460.2861,北京,电气设备,主板
601908.SH,京运通,20251125,3.69,3.73,3.65,3.7,3.67,0.03,401834.0,148846.325,1.6642,241460.2861,北京,电气设备,主板
601908.SH,京运通,20251124,3.69,3.73,3.57,3.67,3.71,-0.04,598539.59,218035.29,2.4788,241460.2861,北京,电气设备,主板
601908.SH,京运通,20251121,4.0,4.0,3.68,3.71,4.04,-0.33,1154168.76,438268.847,4.78,241460.2861,北京,电气设备,主板
601908.SH,京运通,20251120,4.14,4.17,4.03,4.04,4.14,-0.1,540028.66,220032.356,2.2365,241460.2861,北京,电气设备,主板
601908.SH,京运通,20251119,4.23,4.33,4.08,4.14,4.24,-0.1,686315.0,284608.647,2.8424,241460.2861,北京,电气设备,主板
601908.SH,京运通,20251118,4.35,4.42,4.2,4.24,4.38,-0.14,623182.22,265963.362,2.5809,241460.2861,北京,电气设备,主板
601908.SH,京运通,20251117,4.36,4.41,4.26,4.38,4.37,0.01,649689.59,281542.13,2.6907,241460.2861,北京,电气设备,主板
601908.SH,京运通,20251114,4.3,4.55,4.3,4.37,4.37,0.0,880300.77,388159.139,3.6457,241460.2861,北京,电气设备,主板
601908.SH,京运通,20251113,4.36,4.44,4.34,4.37,4.36,0.01,788291.24,345952.8,3.2647,241460.2861,北京,电气设备,主板
