ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
920122.BJ,中纺标,20251201,36.99,37.48,36.9,37.25,36.87,0.38,4253.56,15825.943,1.1907,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251128,37.17,37.27,36.6,36.87,36.99,-0.12,3731.78,13754.313,1.0446,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251127,37.3,37.6,36.83,36.99,37.34,-0.35,5552.21,20621.761,1.5542,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251126,37.99,38.05,37.2,37.34,37.55,-0.21,6085.7,22812.809,1.7035,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251125,37.3,38.0,37.25,37.55,37.46,0.09,5587.97,21033.306,1.5642,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251124,37.57,37.78,37.05,37.46,37.08,0.38,7337.08,27510.485,2.0538,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251121,38.9,39.36,36.96,37.08,39.0,-1.92,12596.53,47561.017,3.5261,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251120,39.88,39.95,38.78,39.0,39.56,-0.56,7746.57,30350.049,2.1684,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251119,40.63,41.28,39.0,39.56,40.59,-1.03,10903.82,43374.737,3.0522,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251118,42.35,42.69,40.52,40.59,42.32,-1.73,12948.47,53488.973,3.6246,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251117,42.61,43.05,41.05,42.32,42.94,-0.62,16387.0,68982.71,4.5871,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251114,42.31,43.5,41.0,42.94,42.21,0.73,27480.97,116894.126,7.6925,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251113,40.85,43.44,40.4,42.21,40.35,1.86,33699.76,142556.086,9.4333,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251112,38.97,41.78,38.62,40.35,38.79,1.56,18230.9,73760.909,5.1032,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251111,39.2,39.61,38.74,38.79,39.31,-0.52,5508.29,21514.232,1.5419,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251110,39.19,39.39,38.69,39.31,39.19,0.12,4740.1,18508.17,1.3269,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251107,39.52,39.75,39.04,39.19,39.38,-0.19,5180.83,20375.57,1.4502,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251106,39.98,40.61,39.14,39.38,39.64,-0.26,7079.76,28116.458,1.9818,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251105,39.39,40.4,39.37,39.64,39.71,-0.07,6902.9,27532.973,1.9323,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251104,41.38,41.47,39.57,39.71,41.3,-1.59,9075.33,36417.185,2.5404,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251103,42.38,42.59,40.8,41.3,42.38,-1.08,11924.5,49577.136,3.3379,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251031,41.43,42.9,40.78,42.38,41.66,0.72,14021.59,59075.047,3.925,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251030,42.26,43.58,41.54,41.66,42.39,-0.73,23166.7,98389.214,6.4849,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251029,40.61,42.5,39.2,42.39,40.46,1.93,22201.96,90902.2,6.2148,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251028,41.31,41.45,40.0,40.46,41.3,-0.84,10609.2,42954.761,2.9698,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251027,40.4,41.9,39.83,41.3,40.4,0.9,15368.21,63242.614,4.3019,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251024,40.1,40.82,39.6,40.4,40.82,-0.42,13289.8,53339.612,3.7201,3572.4138,北京,综合类,北交所
920122.BJ,中纺标,20251023,40.45,43.0,40.45,40.82,41.5,-0.68,21147.24,88056.777,5.9196,3572.4138,北京,综合类,北交所
