ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
688171.SH,纬德信息,20251201,50.5,52.2,50.06,50.6,50.98,-0.38,16258.99,83291.177,1.9408,8377.34,广东,软件服务,科创板
688171.SH,纬德信息,20251128,48.0,51.48,47.35,50.98,47.86,3.12,19114.69,95283.522,2.2817,8377.34,广东,软件服务,科创板
688171.SH,纬德信息,20251127,46.1,48.5,45.63,47.86,46.25,1.61,13504.59,63999.274,1.612,8377.34,广东,软件服务,科创板
688171.SH,纬德信息,20251126,45.98,47.5,45.76,46.25,45.84,0.41,11110.15,52015.728,1.3262,8377.34,广东,软件服务,科创板
688171.SH,纬德信息,20251125,46.0,46.97,45.2,45.84,44.81,1.03,13417.91,61955.268,1.6017,8377.34,广东,软件服务,科创板
688171.SH,纬德信息,20251124,41.59,45.16,41.59,44.81,41.4,3.41,13543.18,59050.204,1.6166,8377.34,广东,软件服务,科创板
688171.SH,纬德信息,20251121,43.72,44.37,41.0,41.4,43.83,-2.43,8300.78,35030.319,0.9909,8377.34,广东,软件服务,科创板
688171.SH,纬德信息,20251120,45.35,45.35,43.23,43.83,44.5,-0.67,7393.68,32444.182,0.8826,8377.34,广东,软件服务,科创板
688171.SH,纬德信息,20251119,45.3,46.46,44.36,44.5,45.3,-0.8,6253.81,28187.287,0.7465,8377.34,广东,软件服务,科创板
688171.SH,纬德信息,20251118,46.28,46.65,44.16,45.3,45.3,0.0,9668.11,44147.509,1.1541,8377.34,广东,软件服务,科创板
688171.SH,纬德信息,20251117,45.81,46.46,44.85,45.3,45.16,0.14,8658.85,39255.453,1.0336,8377.34,广东,软件服务,科创板
688171.SH,纬德信息,20251114,45.75,46.65,44.7,45.16,46.39,-1.23,15524.98,70314.744,1.8532,8377.34,广东,软件服务,科创板
688171.SH,纬德信息,20251113,46.78,47.9,45.66,46.39,46.57,-0.18,12524.17,58283.59,1.495,8377.34,广东,软件服务,科创板
