ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
600064.SH,南京高科,20251201,8.4,8.49,8.38,8.46,8.39,0.07,179083.28,151299.043,1.035,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251128,8.38,8.41,8.32,8.39,8.38,0.01,126457.83,105838.948,0.7308,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251127,8.38,8.45,8.34,8.38,8.39,-0.01,136593.88,114742.224,0.7894,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251126,8.45,8.49,8.38,8.39,8.44,-0.05,114191.82,96324.185,0.6599,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251125,8.43,8.5,8.4,8.44,8.39,0.05,157730.79,133463.186,0.9116,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251124,8.44,8.51,8.39,8.39,8.43,-0.04,163178.01,137947.411,0.943,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251121,8.7,8.7,8.4,8.43,8.69,-0.26,249785.28,213008.515,1.4436,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251120,8.58,8.82,8.58,8.69,8.57,0.12,215113.51,186896.87,1.2432,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251119,8.68,8.73,8.47,8.57,8.68,-0.11,196558.33,169075.63,1.136,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251118,8.79,8.8,8.65,8.68,8.8,-0.12,199254.04,173485.443,1.1515,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251117,8.87,8.87,8.73,8.8,8.9,-0.1,236438.71,207935.438,1.3664,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251114,8.96,9.03,8.9,8.9,8.98,-0.08,202794.26,181958.542,1.172,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251113,9.02,9.04,8.95,8.98,9.03,-0.05,176033.09,158191.398,1.0173,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251112,9.06,9.12,8.99,9.03,9.03,0.0,202071.93,182808.721,1.1678,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251111,8.99,9.08,8.97,9.03,8.99,0.04,172435.46,155625.079,0.9965,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251110,9.02,9.02,8.93,8.99,9.02,-0.03,208029.04,186646.606,1.2022,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251107,9.04,9.11,8.99,9.02,9.02,0.0,208533.4,188472.375,1.2052,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251106,9.01,9.12,8.98,9.02,9.0,0.02,315825.62,285426.322,1.8252,173033.9644,江苏,园区开发,主板
600064.SH,南京高科,20251105,8.95,9.04,8.88,9.0,8.96,0.04,257823.53,231250.349,1.49,173033.9644,江苏,园区开发,主板
