ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market
000821.SZ,京山轻机,20251201,13.2,13.23,12.94,13.0,13.21,-0.21,193246.0,251617.067,3.196,60465.0764,湖北,电气设备,主板
000821.SZ,京山轻机,20251128,12.69,13.3,12.61,13.21,12.69,0.52,275369.78,360742.614,4.5542,60465.0764,湖北,电气设备,主板
000821.SZ,京山轻机,20251127,12.6,13.01,12.6,12.69,12.57,0.12,149867.08,192234.052,2.4786,60465.0764,湖北,电气设备,主板
000821.SZ,京山轻机,20251126,12.82,12.93,12.55,12.57,12.94,-0.37,167803.69,213170.102,2.7752,60465.0764,湖北,电气设备,主板
000821.SZ,京山轻机,20251125,12.41,12.96,12.4,12.94,12.39,0.55,242529.34,309198.567,4.0111,60465.0764,湖北,电气设备,主板
000821.SZ,京山轻机,20251124,12.41,12.51,12.2,12.39,12.4,-0.01,148730.66,183662.128,2.4598,60465.0764,湖北,电气设备,主板
000821.SZ,京山轻机,20251121,12.92,13.0,12.26,12.4,13.1,-0.7,261207.2,327291.528,4.32,60465.0764,湖北,电气设备,主板
000821.SZ,京山轻机,20251120,13.33,13.43,13.08,13.1,13.29,-0.19,165320.34,218837.002,2.7341,60465.0764,湖北,电气设备,主板
000821.SZ,京山轻机,20251119,13.46,13.75,13.2,13.29,13.46,-0.17,177270.52,237737.64,2.9318,60465.0764,湖北,电气设备,主板
000821.SZ,京山轻机,20251118,13.86,14.07,13.39,13.46,13.92,-0.46,314564.54,427776.478,5.2024,60465.0764,湖北,电气设备,主板
000821.SZ,京山轻机,20251117,13.82,14.25,13.68,13.92,13.73,0.19,370168.04,519885.482,6.122,60465.0764,湖北,电气设备,主板
000821.SZ,京山轻机,20251114,13.85,14.3,13.61,13.73,14.1,-0.37,387000.96,538503.178,6.4004,60465.0764,湖北,电气设备,主板
000821.SZ,京山轻机,20251113,13.87,14.18,13.52,14.1,14.1,0.0,614591.89,855970.813,10.1644,60465.0764,湖北,电气设备,主板
000821.SZ,京山轻机,20251112,14.79,15.37,13.64,14.1,14.17,-0.07,875361.36,1260525.751,14.4771,60465.0764,湖北,电气设备,主板
000821.SZ,京山轻机,20251111,13.59,14.45,13.59,14.17,13.41,0.76,757591.61,1073253.537,12.5294,60465.0764,湖北,电气设备,主板
