,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,2319878676,-3.763171098845961,19.18,300322.SZ,20.3,18.48,19.83,2025-08-01,27.27427765821418,120335219
1,1738572829,1.0948905109489095,19.39,300322.SZ,19.87,18.8,18.87,2025-08-04,20.26369113946607,89404227
2,2412947671,6.446621970087674,20.64,300322.SZ,21.18,19.3,19.81,2025-08-05,27.007742709889644,119159256
3,2866328761,5.377906976744183,21.75,300322.SZ,23.51,20.1,20.17,2025-08-06,29.896454827460733,131904371
4,3862280732,20.000000000000007,26.1,300322.SZ,26.1,21.5,21.5,2025-08-07,35.629238267087096,157197644
5,4448775928,4.406130268199228,27.25,300322.SZ,28.2,25.19,26.36,2025-08-08,37.98263708161069,167580935
6,3153954844,-0.2935779816513699,27.17,300322.SZ,27.2,25.77,26.28,2025-08-11,27.0723871746827,119444470
7,3734280117,3.6437246963562693,28.16,300322.SZ,29.53,26.43,27.05,2025-08-12,30.088247942326824,132750570
8,3610879319,4.5809659090909065,29.45,300322.SZ,30.95,27.36,28,2025-08-13,28.154972646386945,124220881
9,3131366931,-7.674023769100163,27.19,300322.SZ,29.18,26.63,28.88,2025-08-14,25.409149061424653,112106196
10,2805538404,0.14711290915777545,27.23,300322.SZ,28.8,27.2,27.45,2025-08-15,22.821969757281583,100691456
11,3615258527,4.627249357326471,28.49,300322.SZ,29.39,27.01,27.55,2025-08-18,28.960832193620707,127776366
12,3160362931,-9.090909090909092,25.9,300322.SZ,27.61,25.88,27.49,2025-08-19,26.99128388563881,119086639
13,1723702154,2.0077220077220197,26.42,300322.SZ,26.77,25.53,25.78,2025-08-20,14.889110663318814,65691360
14,1304300261,-2.2710068130204446,25.82,300322.SZ,26.78,25.68,26.7,2025-08-21,11.34166185303986,50039872
15,1369166491,0,25.82,300322.SZ,26.3,25.61,26.22,2025-08-22,11.9987,52938850
16,2353746800,5.15,27.15,300322.SZ,27.17,25.94,26.31,2025-08-25,20.108,88718905
17,3376878328,3.65,28.14,300322.SZ,29.06,26.35,26.74,2025-08-26,27.49,121265742
18,2435310000,-5.33,26.64,300322.SZ,28.45,26.500,27.6,2025-08-27,20.05,88476200
19,3017644592,7.32,28.59,300322.SZ,29.41,25.71,26.46,2025-08-28,24.87,109741549
20,1993066273,-4.65,27.26,300322.SZ,29.08,27.0,28.52,2025-08-29,16.28,71831892
