,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,46917029,0.713436385255654,8.47,301062.SZ,8.53,8.38,8.4,2025-08-01,1.7807521650189622,5548989
1,38467584,0.5903187721369414,8.52,301062.SZ,8.52,8.38,8.41,2025-08-04,1.4600977223784863,4549800
2,45656116,0.4694835680751282,8.56,301062.SZ,8.59,8.51,8.52,2025-08-05,1.7146896267017466,5343132
3,153202777,2.9205607476635516,8.81,301062.SZ,8.86,8.51,8.57,2025-08-06,5.639159719505145,17572145
4,99663843,-0.5675368898978514,8.76,301062.SZ,8.89,8.7,8.82,2025-08-07,3.6410340539280472,11345800
5,76554069,-0.6849315068493208,8.7,301062.SZ,8.78,8.62,8.76,2025-08-08,2.8261934304395555,8806681
6,83510278,1.264367816091968,8.81,301062.SZ,8.82,8.7,8.71,2025-08-11,3.0540489679896567,9516700
7,68256270,-0.3405221339387189,8.78,301062.SZ,8.95,8.73,8.81,2025-08-12,2.485548569028496,7745200
8,60471047,-0.11389521640090874,8.77,301062.SZ,8.82,8.72,8.82,2025-08-13,2.2154003244062563,6903393
9,120369883,-1.7103762827822162,8.62,301062.SZ,8.97,8.6,8.82,2025-08-14,4.405067782320218,13726600
10,69865947,1.5081206496519812,8.75,301062.SZ,8.75,8.62,8.63,2025-08-15,2.5758327864946766,8026534
11,98126807,0.34285714285713553,8.78,301062.SZ,8.82,8.75,8.8,2025-08-18,3.5845171234951665,11169688
12,321172875,4.441913439635542,9.17,301062.SZ,9.41,8.79,8.8,2025-08-19,11.213280939515023,34941624
13,146699211,0.21810250817883942,9.19,301062.SZ,9.22,9.07,9.17,2025-08-20,5.153954336661604,16060200
14,112956712,-1.3057671381936804,9.07,301062.SZ,9.21,9.01,9.19,2025-08-21,3.9805316452706414,12403706
15,110552639,-0.22050716648290597,9.05,301062.SZ,9.14,8.99,9.07,2025-08-22,3.9212,12218681
16,122195012,0.22099447513811685,9.07,301062.SZ,9.15,9,9.1,2025-08-25,4.3222,13468354
17,147684229,-0.77,9.0,301062.SZ,9.05,8.93,9.03,2025-08-26,5.27,16420676
18,159962624,-3.78,8.66,301062.SZ,9.02,8.66,9.0,2025-08-27,5.79,18055176
19,138050000,-1.15,8.56,301062.SZ,8.78,8.380,8.71,2025-08-28,5.17,16100000
20,80506442,-0.35,8.53,301062.SZ,8.6,8.49,8.52,2025-08-29,3.02,9425436
