ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688510.SH,20260116,31.6,32.39,30.8,31.12,31.51,-0.39,-1.2377,70554.75,220321.651
688510.SH,20260115,30.5,31.58,29.73,31.51,31.1,0.41,1.3183,105636.3,323670.767
688510.SH,20260114,31.2,32.75,30.25,31.1,31.36,-0.26,-0.8291,131500.65,412158.921
688510.SH,20260113,31.01,33.0,29.85,31.36,31.9,-0.54,-1.6928,161454.56,508240.32
688510.SH,20260112,31.0,33.13,30.51,31.9,31.0,0.9,2.9032,171494.29,547727.988
688510.SH,20260109,30.29,32.29,29.8,31.0,30.31,0.69,2.2765,181400.77,563968.824
688510.SH,20260108,28.2,31.66,27.77,30.31,28.27,2.04,7.2161,217296.9,659051.051
688510.SH,20260107,26.87,28.7,25.94,28.27,27.01,1.26,4.6649,148394.36,407655.813
688510.SH,20260106,26.33,27.13,26.1,27.01,26.89,0.12,0.4463,99291.56,265084.723
688510.SH,20260105,27.18,27.22,26.06,26.89,26.9,-0.01,-0.0372,78412.37,209778.646
