,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,67673575,-0.23529411764705382,8.48,601369.SH,8.53,8.45,8.5,2025-07-01,0.4529826578845152,7726960
1,88359229,1.0613207547169794,8.57,601369.SH,8.59,8.46,8.46,2025-07-02,0.5879210102749527,10028733
2,62760352,0.3500583430571687,8.6,601369.SH,8.61,8.53,8.57,2025-07-03,0.4157386377999493,7091653
3,70573131,-0.5813953488371969,8.55,601369.SH,8.62,8.53,8.61,2025-07-04,0.4680455377340503,7983902
4,186600075,1.9883040935672507,8.72,601369.SH,8.74,8.57,8.57,2025-07-07,1.22088990469644,20825891
5,131269475,0.6880733944953982,8.78,601369.SH,8.87,8.73,8.73,2025-07-08,0.8473308713441122,14453736
6,107070985,-0.5694760820045437,8.73,601369.SH,8.81,8.69,8.8,2025-07-09,0.696481237530312,11880549
7,81415863,0.34364261168384147,8.76,601369.SH,8.83,8.68,8.68,2025-07-10,0.5285679570542923,9016291
8,104852048,-0.11415525114155008,8.75,601369.SH,8.84,8.71,8.8,2025-07-11,0.7012139840378226,11961280
9,70199034,0.45714285714284736,8.79,601369.SH,8.83,8.74,8.75,2025-07-14,0.4676410344961141,7977002
10,105769264,0,8.79,601369.SH,8.88,8.67,8.81,2025-07-15,0.7082682273891409,12081611
11,136422658,2.1615472127417665,8.98,601369.SH,8.99,8.79,8.83,2025-07-16,0.8970269080601372,15301449
12,84942751,-1.3363028953229508,8.86,601369.SH,8.98,8.83,8.95,2025-07-17,0.5610724889107152,9570752
13,72913225,0.22573363431152765,8.88,601369.SH,8.93,8.83,8.89,2025-07-18,0.4818348772443208,8219120
14,165923579,3.0405405405405355,9.15,601369.SH,9.19,8.93,8.93,2025-07-21,1.0704005132590337,18258849
15,151194921,1.2021857923497203,9.26,601369.SH,9.31,9.13,9.27,2025-07-22,0.9614942305524371,16401130
16,139564776,-1.8358531317494593,9.09,601369.SH,9.31,9.07,9.3,2025-07-23,0.8933662710041304,15239006
17,117122784,-0.11001100110010767,9.08,601369.SH,9.13,9.03,9.12,2025-07-24,0.7561448202656605,12898288
18,91005170,-0.8810572687224677,9,601369.SH,9.16,8.98,9.13,2025-07-25,0.5902402207961109,10068294
19,86661763,-0.6666666666666722,8.94,601369.SH,9.03,8.92,9.03,2025-07-28,0.5668294493414118,9668954
20,79935934,-0.6711409395973011,8.88,601369.SH,8.97,8.82,8.94,2025-07-29,0.5286651550787123,9017949
21,92942091,-0.6756756756756812,8.82,601369.SH,8.89,8.8,8.88,2025-07-30,0.6158402341229098,10504978
22,126480656,-0.11337868480725381,8.81,601369.SH,8.89,8.78,8.83,2025-07-31,0.8399851511668494,14328433
