ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300378.SZ,20260126,59.52,60.27,56.71,57.56,59.51,-1.95,-3.2768,170194.97,982784.175
300378.SZ,20260123,57.69,60.72,57.18,59.51,57.29,2.22,3.875,245149.1,1451179.959
300378.SZ,20260122,57.72,58.99,56.31,57.29,57.59,-0.3,-0.5209,168765.68,971537.367
300378.SZ,20260121,56.73,60.55,56.72,57.59,57.72,-0.13,-0.2252,174291.6,1018667.461
300378.SZ,20260120,59.86,60.87,56.88,57.72,59.54,-1.82,-3.0568,217760.04,1269188.906
300378.SZ,20260119,60.29,61.69,58.92,59.54,62.13,-2.59,-4.1687,312983.57,1882082.141
300378.SZ,20260116,62.93,69.76,62.08,62.13,64.85,-2.72,-4.1943,409009.24,2669942.902
300378.SZ,20260115,62.78,67.1,61.39,64.85,64.77,0.08,0.1235,366855.31,2375159.317
300378.SZ,20260114,63.57,71.78,63.04,64.77,63.03,1.74,2.7606,567929.43,3798572.237
300378.SZ,20260113,67.01,70.8,62.89,63.03,62.69,0.34,0.5424,641218.43,4196473.376
300378.SZ,20260112,54.72,64.38,54.48,62.69,53.68,9.01,16.7846,541110.53,3197692.065
300378.SZ,20260109,49.23,54.0,49.18,53.68,50.35,3.33,6.6137,436202.38,2253370.897
300378.SZ,20260108,49.69,52.64,48.2,50.35,47.46,2.89,6.0893,406643.18,2039746.126
300378.SZ,20260107,48.0,48.53,47.01,47.46,48.44,-0.98,-2.0231,140809.9,671714.592
300378.SZ,20260106,48.1,48.48,46.9,48.44,48.45,-0.01,-0.0206,201290.62,962037.892
300378.SZ,20260105,45.0,48.88,44.58,48.45,45.26,3.19,7.0482,300789.83,1439530.284
