ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
300261.SZ,20260113,7.19,3.5634,5.4927,,,,3.4524,5.7614,5.5032,0.0,,96330.9471,93617.3264,60734.9062,692619.5096,673108.5768,0
300261.SZ,20260112,7.14,2.0746,3.1979,1.38,,,3.4284,5.7213,5.4649,0.0,,96330.9471,93617.3264,60734.9062,687802.9623,668427.7105,0
300261.SZ,20260109,6.99,1.6934,2.6103,1.26,,,3.3564,5.6011,5.3501,0.0,,96330.9471,93617.3264,60734.9062,673353.3202,654385.1115,0
300261.SZ,20260108,6.96,1.2589,1.9404,,,,3.342,5.5771,5.3271,0.0,,96330.9471,93617.3264,60734.9062,670463.3918,651576.5917,0
300261.SZ,20260107,6.9,1.3784,2.1247,1.17,,,3.3132,5.529,5.2812,0.0,,96330.9471,93617.3264,60734.9062,664683.535,645959.5522,0
300261.SZ,20260106,7.0,1.8128,2.7942,1.8,,,3.3612,5.6091,5.3578,0.0,,96330.9471,93617.3264,60734.9062,674316.6297,655321.2848,0
300261.SZ,20260105,6.86,1.3578,2.0929,1.41,,,3.294,5.4969,5.2506,0.0,,96330.9471,93617.3264,60734.9062,660830.2971,642214.8591,0
