,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,2502594344,1.9140624999999938,26.09,300077.SZ,27.69,25.32,25.5,2025-07-01,16.605250093513586,94156733
1,1379920089,-4.829436565734004,24.83,300077.SZ,25.55,24.71,25.47,2025-07-02,9.71585272663752,55091790
2,626788094,0.3624647603705333,24.92,300077.SZ,25.13,24.67,24.7,2025-07-03,4.443222482623932,25194400
3,795710017,-0.8426966292134865,24.71,300077.SZ,25.3,24.4,24.89,2025-07-04,5.651448010060845,32045400
4,433939155,-0.0809388911371897,24.69,300077.SZ,24.89,24.57,24.88,2025-07-07,3.0971333257734734,17561672
5,582524788,1.2555690562980912,25,300077.SZ,25.14,24.68,24.76,2025-07-08,4.114633108412802,23331200
6,661649326,-1,24.75,300077.SZ,25.38,24.62,25,2025-07-09,4.6712328573854744,26487287
7,429798936,0.20202020202020488,24.8,300077.SZ,24.93,24.52,24.62,2025-07-10,3.0627116841633923,17366491
8,1040680584,1.9758064516128968,25.29,300077.SZ,25.63,24.42,24.71,2025-07-11,7.28744286676946,41321980
9,666407840,0.3954132068011128,25.39,300077.SZ,25.75,25.03,25.13,2025-07-14,4.648960486916122,26360996
10,920500434,0.4332414336352872,25.5,300077.SZ,25.86,25.28,25.42,2025-07-15,6.359834640113335,36062164
11,771241882,-1.4509803921568667,25.13,300077.SZ,25.89,25.12,25.37,2025-07-16,5.334507404283266,30248252
12,806954144,1.6315161161957827,25.54,300077.SZ,25.65,24.87,25.11,2025-07-17,5.622825357181341,31883101
13,668824735,-0.4306969459671082,25.43,300077.SZ,25.78,25.11,25.49,2025-07-18,4.642191708056313,26322615
14,552713915,-0.6685017695635004,25.26,300077.SZ,25.58,25.2,25.31,2025-07-21,3.847911194806482,21818807
15,732429883,-1.4251781472684202,24.9,300077.SZ,25.5,24.83,25.14,2025-07-22,5.152368860971881,29215472
16,505317576,-0.4016064257028027,24.8,300077.SZ,25.15,24.71,24.77,2025-07-23,3.5772797871858253,20284246
17,1026176453,2.9838709677419293,25.54,300077.SZ,25.7,24.72,24.74,2025-07-24,7.133021909426645,40446367
18,995421382,1.0180109631949943,25.8,300077.SZ,25.9,25.3,25.54,2025-07-25,6.853674912028448,38862386
19,629157115,-0.6201550387596905,25.64,300077.SZ,25.88,25.47,25.8,2025-07-28,4.328328541404959,24542917
20,940481481,-0.5460218408736371,25.5,300077.SZ,26.1,25.43,25.59,2025-07-29,6.454881479794981,36601108
21,695782946,-1.8039215686274546,25.04,300077.SZ,25.61,24.8,25.38,2025-07-30,4.871279803763435,27621613
22,948975159,0.4392971246006367,25.15,300077.SZ,25.87,24.9,25,2025-07-31,6.587343454022442,37352207
