ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002685.SZ,20260116,7.55,7.65,7.46,7.61,7.55,0.06,0.7947,274860.04,207428.893
002685.SZ,20260115,7.63,7.72,7.51,7.55,7.68,-0.13,-1.6927,310995.83,235637.944
002685.SZ,20260114,7.63,7.85,7.58,7.68,7.6,0.08,1.0526,387889.07,298683.336
002685.SZ,20260113,7.87,7.89,7.57,7.6,7.87,-0.27,-3.4307,446117.39,343871.927
002685.SZ,20260112,7.81,7.88,7.72,7.87,7.78,0.09,1.1568,402471.57,314329.029
002685.SZ,20260109,7.77,7.81,7.68,7.78,7.77,0.01,0.1287,345973.59,268319.253
002685.SZ,20260108,7.57,7.97,7.57,7.77,7.57,0.2,2.642,544086.89,426669.928
002685.SZ,20260107,7.62,7.7,7.54,7.57,7.61,-0.04,-0.5256,301282.67,229283.221
002685.SZ,20260106,7.53,7.63,7.5,7.61,7.54,0.07,0.9284,264937.0,200729.259
002685.SZ,20260105,7.53,7.69,7.51,7.54,7.49,0.05,0.6676,245703.32,185926.766
