ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
688073.SH,20260122,69.2,2.0177,2.5079,0.99,53.5579,41.0231,3.1407,5.7069,4.953,1.238,1.238,9088.2948,4323.4172,3478.2841,628910.0002,299180.4702,0
688073.SH,20260121,67.94,1.6426,2.0417,,52.5827,40.2762,3.0835,5.603,4.8629,1.261,1.261,9088.2948,4323.4172,3478.2841,617458.7487,293732.9646,0
688073.SH,20260120,66.59,2.0085,2.4966,,51.5379,39.4758,3.0222,5.4917,4.7662,,,9088.2948,4323.4172,3478.2841,605189.5507,287896.3513,0
688073.SH,20260119,69.5,1.4872,1.8485,0.43,53.7901,41.201,3.1543,5.7317,4.9745,,,9088.2948,4323.4172,3478.2841,631636.4886,300477.4954,0
688073.SH,20260116,70.31,2.3678,2.9431,0.63,54.417,41.6811,3.1911,5.7985,5.0325,,,9088.2948,4323.4172,3478.2841,638998.0074,303979.4633,0
688073.SH,20260115,71.63,2.7077,3.3657,,55.4386,42.4637,3.251,5.9073,5.127,,,9088.2948,4323.4172,3478.2841,650994.5565,309686.374,0
688073.SH,20260114,74.03,3.2959,4.0967,0.82,57.2961,43.8864,3.3599,6.1053,5.2988,,,9088.2948,4323.4172,3478.2841,672806.464,320062.5753,0
688073.SH,20260113,72.93,5.6508,7.0238,,56.4448,43.2343,3.31,6.0145,5.22,,,9088.2948,4323.4172,3478.2841,662809.3398,315306.8164,0
688073.SH,20260112,69.27,3.2017,3.9796,0.94,53.6121,41.0646,3.1439,5.7127,4.9581,,,9088.2948,4323.4172,3478.2841,629546.1808,299483.1094,0
688073.SH,20260109,69.35,3.912,4.8625,1.27,53.674,41.112,3.1475,5.7193,4.9638,,,9088.2948,4323.4172,3478.2841,630273.2444,299828.9828,0
688073.SH,20260108,65.14,2.7363,3.4011,,50.4156,38.6163,2.9564,5.3721,4.6624,,,9088.2948,4323.4172,3478.2841,592011.5233,281627.3964,0
688073.SH,20260107,67.58,4.5937,5.7098,1.78,52.3041,40.0627,3.0672,5.5733,4.8371,,,9088.2948,4323.4172,3478.2841,614186.9626,292176.5344,0
688073.SH,20260106,66.6,3.1426,3.9061,1.39,51.5456,39.4818,3.0227,5.4925,4.767,,,9088.2948,4323.4172,3478.2841,605280.4337,287939.5855,0
688073.SH,20260105,65.22,2.7114,3.3702,1.34,50.4776,38.6637,2.96,5.3787,4.6682,,,9088.2948,4323.4172,3478.2841,592738.5869,281973.2698,0
