,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,147284868,-0.4857142857142906,34.83,002353.SZ,35.19,34.69,35,2025-07-01,0.608588126178797,4219000
1,233817658,0.660350272753385,35.06,002353.SZ,35.46,34.88,35,2025-07-02,0.959785451552988,6653654
2,257934702,-2.3103251568739367,34.25,002353.SZ,35.18,34.08,35.01,2025-07-03,1.0805174207882307,7490621
3,297464851,0.7883211678832208,34.52,002353.SZ,34.59,34.01,34.1,2025-07-04,1.2501010286581826,8666249
4,295642718,-1.5063731170336125,34,002353.SZ,34.62,33.93,34.44,2025-07-07,1.2490054546315583,8658654
5,310249393,0.3235294117647042,34.11,002353.SZ,34.55,33.67,34,2025-07-08,1.3114029753655672,9091221
6,218592528,-0.4690706537672137,33.95,002353.SZ,34.37,33.8,34.15,2025-07-09,0.927292702139791,6428400
7,621478081,3.3578792341678954,35.09,002353.SZ,35.92,34.82,35,2025-07-10,2.5329759487674677,17559701
8,310536096,0.427472214306066,35.24,002353.SZ,35.49,34.51,35,2025-07-11,1.278458869648314,8862838
9,455395796,3.348467650397275,36.42,002353.SZ,36.85,35,35.24,2025-07-14,1.8238884153742776,12643995
10,336832123,1.2904997254255872,36.89,002353.SZ,37.15,36.22,36.3,2025-07-15,1.318945486847349,9143509
11,314010419,1.7077798861480147,37.52,002353.SZ,37.57,36.53,37.08,2025-07-16,1.2185834050409012,8447755
12,479390429,3.54477611940298,38.85,002353.SZ,39.19,37.38,37.52,2025-07-17,1.801663336693815,12489921
13,260125023,0.07722007722008015,38.88,002353.SZ,39.18,38.44,39,2025-07-18,0.9653980506052494,6692563
14,343384420,-1.4403292181070015,38.32,002353.SZ,38.88,37.59,38.81,2025-07-21,1.2987528819042315,9003525
15,351032716,2.4269311064718155,39.25,002353.SZ,39.59,38.08,38.3,2025-07-22,1.2934443605409922,8966724
16,230609572,-0.025477707006364356,39.24,002353.SZ,39.65,38.95,39.1,2025-07-23,0.8463969296577574,5867595
17,276118222,2.038735983690105,40.04,002353.SZ,40.05,38.91,39.24,2025-07-24,1.006248753234594,6975758
18,190993745,-0.7742257742257799,39.73,002353.SZ,40.17,39.66,39.81,2025-07-25,0.690117874677554,4784200
19,190918527,0.5033979360684693,39.93,002353.SZ,40.5,39.35,39.7,2025-07-28,0.6877001108513195,4767439
20,319520306,-1.477585775106427,39.34,002353.SZ,40.32,39.07,39.79,2025-07-29,1.1704880658955392,8114337
21,159311073,0.6609049313675597,39.6,002353.SZ,39.98,39.13,39.46,2025-07-30,0.5798248001868433,4019600
22,279946649,-1.6919191919191963,38.93,002353.SZ,39.76,38.44,39.57,2025-07-31,1.040075809395161,7210262
