ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
002470.SZ,20260116,1.74,2.9288,4.1782,1.21,95.7972,,2.7826,0.6866,0.618,0.0,,328602.7742,328574.9417,230320.2025,571768.8271,571720.3986,0
002470.SZ,20260115,1.79,2.4632,3.5141,,98.55,,2.8625,0.7063,0.6358,0.0,,328602.7742,328574.9417,230320.2025,588198.9658,588149.1456,0
002470.SZ,20260114,1.78,3.1311,4.4669,1.47,97.9994,,2.8465,0.7023,0.6322,0.0,,328602.7742,328574.9417,230320.2025,584912.9381,584863.3962,0
002470.SZ,20260113,1.8,2.6005,3.7098,,99.1006,,2.8785,0.7102,0.6393,0.0,,328602.7742,328574.9417,230320.2025,591484.9936,591434.8951,0
002470.SZ,20260112,1.82,2.6075,3.7199,1.29,100.2017,,2.9105,0.7181,0.6464,0.0,,328602.7742,328574.9417,230320.2025,598057.049,598006.3939,0
002470.SZ,20260109,1.79,1.3425,1.9153,0.64,98.55,,2.8625,0.7063,0.6358,0.0,,328602.7742,328574.9417,230320.2025,588198.9658,588149.1456,0
002470.SZ,20260108,1.79,1.9458,2.7758,,98.55,,2.8625,0.7063,0.6358,0.0,,328602.7742,328574.9417,230320.2025,588198.9658,588149.1456,0
002470.SZ,20260107,1.78,2.1299,3.0385,1.09,97.9994,,2.8465,0.7023,0.6322,0.0,,328602.7742,328574.9417,230320.2025,584912.9381,584863.3962,0
002470.SZ,20260106,1.8,2.6495,3.7798,1.55,99.1006,,2.8785,0.7102,0.6393,0.0,,328602.7742,328574.9417,230320.2025,591484.9936,591434.8951,0
002470.SZ,20260105,1.77,2.0417,2.9126,1.41,97.4489,,2.8305,0.6984,0.6287,0.0,,328602.7742,328574.9417,230320.2025,581626.9103,581577.6468,0
