ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000833.SZ,20260115,20.23,21.99,20.23,21.31,20.35,0.96,4.7174,530766.52,1139693.977
000833.SZ,20260114,19.68,20.71,19.67,20.35,19.78,0.57,2.8817,487966.39,986861.29
000833.SZ,20260113,19.95,20.34,19.72,19.78,20.04,-0.26,-1.2974,335266.81,669477.667
000833.SZ,20260112,20.2,20.39,19.7,20.04,20.39,-0.35,-1.7165,391445.07,780427.279
000833.SZ,20260109,20.31,20.53,19.9,20.39,20.47,-0.08,-0.3908,347897.01,705258.408
000833.SZ,20260108,20.45,20.93,20.24,20.47,20.69,-0.22,-1.0633,343812.16,707296.625
000833.SZ,20260107,21.1,21.5,20.5,20.69,21.09,-0.4,-1.8966,491070.08,1029874.698
000833.SZ,20260106,19.92,21.7,19.76,21.09,19.74,1.35,6.8389,621178.64,1284230.212
000833.SZ,20260105,20.07,20.24,19.17,19.74,19.46,0.28,1.4388,503062.95,991406.645
