ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
920662.BJ,20221230,6.76,1.0878,1.0878,0.26,16.2115,12.7566,1.4635,2.0005,1.6788,,,8755.0002,1999.3687,1999.3687,59183.8014,13515.7324,0.0
920662.BJ,20221229,6.73,4.5032,4.5032,1.23,16.1396,12.7,1.457,1.9917,1.6714,,,8755.0002,1999.3687,1999.3687,58921.1513,13455.7514,0.0
920662.BJ,20221228,6.9,3.5148,3.5148,0.95,15.9519,12.5523,1.5168,1.9685,1.652,,,8440.0002,1999.3687,1999.3687,58236.0014,13795.644,0.0
920662.BJ,20221227,7.04,5.1466,5.1466,1.7,16.2755,12.807,1.5476,2.0084,1.6855,,,8440.0002,1999.3687,1999.3687,59417.6014,14075.5556,0.0
920662.BJ,20221226,6.95,4.2671,4.2671,1.53,16.0675,12.6433,1.5278,1.9828,1.6639,,,8440.0002,1999.3687,1999.3687,58658.0014,13895.6125,0.0
920662.BJ,20221223,6.74,3.1423,3.1423,0.86,15.582,12.2612,1.4817,1.9229,1.6137,,,8440.0002,1999.3687,1999.3687,56885.6013,13475.745,0.0
920662.BJ,20221222,6.9,2.2035,2.2035,0.57,15.9519,12.5523,1.5168,1.9685,1.652,,,8440.0002,1999.3687,1999.3687,58236.0014,13795.644,0.0
920662.BJ,20221221,6.95,3.8102,3.8102,1.09,16.0675,12.6433,1.5278,1.9828,1.6639,,,8440.0002,1999.3687,1999.3687,58658.0014,13895.6125,0.0
920662.BJ,20221220,7.09,1.6702,1.6702,0.39,16.3911,12.8979,1.5586,2.0227,1.6975,,,8440.0002,1999.3687,1999.3687,59839.6014,14175.5241,0.0
920662.BJ,20221219,7.18,3.1539,3.1539,0.6,16.5992,13.0617,1.5784,2.0484,1.719,,,8440.0002,1999.3687,1999.3687,60599.2014,14355.4673,0.0
920662.BJ,20221216,7.35,7.454,7.454,1.51,16.9922,13.3709,1.6158,2.0969,1.7597,,,8440.0002,1999.3687,1999.3687,62034.0015,14695.3599,0.0
920662.BJ,20221215,7.71,3.224,3.224,0.57,17.8245,14.0258,1.6949,2.1996,1.8459,,,8440.0002,1999.3687,1999.3687,65072.4015,15415.1327,0.0
920662.BJ,20221214,7.85,2.0118,2.0118,0.27,18.1482,14.2805,1.7257,2.2395,1.8794,,,8440.0002,1999.3687,1999.3687,66254.0016,15695.0443,0.0
920662.BJ,20221213,7.88,5.5214,5.5214,0.62,18.2175,14.3351,1.7323,2.2481,1.8866,,,8440.0002,1999.3687,1999.3687,66507.2016,15755.0254,
920662.BJ,20221212,7.77,8.1995,8.1995,0.72,17.9632,14.135,1.7081,2.2167,1.8603,,,8440.0002,1999.3687,1999.3687,65578.8016,15535.0948,
920662.BJ,20221209,8.05,5.7512,5.7512,0.39,18.6105,14.6443,1.7696,2.2966,1.9273,,,8440.0002,1999.3687,1999.3687,67942.0016,16094.918,0.0
920662.BJ,20221208,7.98,6.8572,6.8572,0.38,18.4487,14.517,1.7543,2.2766,1.9105,,,8440.0002,1999.3687,1999.3687,67351.2016,15954.9622,0.0
920662.BJ,20221207,8.0,11.5816,11.5816,0.56,18.4949,14.5534,1.7587,2.2823,1.9153,,,8440.0002,1999.3687,1999.3687,67520.0016,15994.9496,0.0
920662.BJ,20221206,8.26,12.23,12.23,0.45,19.096,15.0264,1.8158,2.3565,1.9776,,,8440.0002,1999.3687,1999.3687,69714.4017,16514.7855,0.0
920662.BJ,20221205,8.5,20.692,20.692,0.52,19.6509,15.463,1.8686,2.425,2.035,,,8440.0002,1999.3687,1999.3687,71740.0017,16994.634,0.0
920662.BJ,20221202,8.77,21.7226,21.7226,,20.2751,15.9542,1.9279,2.502,2.0997,,,8440.0002,1999.3687,1999.3687,74018.8018,17534.4635,0.0
920662.BJ,20221201,9.15,24.2799,24.2799,,21.1536,16.6454,2.0115,2.6104,2.1906,,,8440.0002,1999.3687,1999.3687,77226.0018,18294.2236,0.0
920662.BJ,20221130,9.12,24.0094,24.0094,,21.0842,16.5909,2.0049,2.6019,2.1835,,,8440.0002,1999.3687,1999.3687,76972.8018,18234.2425,0.0
920662.BJ,20221129,8.98,44.546,44.546,,20.7606,16.3362,1.9741,2.5619,2.1499,,,8440.0002,1999.3687,1999.3687,75791.2018,17954.3309,0.0
920662.BJ,20221128,9.88,83.7791,83.7791,,22.8412,17.9734,2.1719,2.8187,2.3654,,,8440.0002,1999.3687,1999.3687,83387.202,19753.7628,0.0
