,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,72833925,0,5.32,600517.SH,5.36,5.3,5.31,2025-08-01,0.23890444190676213,13661597
1,93666679,-0.18796992481204275,5.31,600517.SH,5.32,5.26,5.31,2025-08-04,0.30932588546718487,17688602
2,102791298,1.129943502824868,5.37,600517.SH,5.4,5.33,5.36,2025-08-05,0.33533121396213766,19175700
3,86340398,0.37243947858472204,5.39,600517.SH,5.4,5.33,5.36,2025-08-06,0.28123949835187656,16082500
4,99987805,-0.37105751391464886,5.37,600517.SH,5.41,5.33,5.39,2025-08-07,0.3255274489974229,18615078
5,84544530,0.5586592178770996,5.4,600517.SH,5.41,5.34,5.35,2025-08-08,0.27484976143154155,15717107
6,99323980,0.7407407407407414,5.44,600517.SH,5.46,5.38,5.43,2025-08-11,0.32013691889793844,18306824
7,87051036,0,5.44,600517.SH,5.47,5.41,5.45,2025-08-12,0.2800433495611558,16014099
8,156068264,1.102941176470581,5.5,600517.SH,5.53,5.41,5.46,2025-08-13,0.49776574004291196,28464414
9,168997911,-1.090909090909084,5.44,600517.SH,5.57,5.4,5.49,2025-08-14,0.5393975447282738,30845102
10,253191632,2.5735294117647,5.58,600517.SH,5.6,5.4,5.41,2025-08-15,0.7989184812985809,45685640
11,222059569,0.17921146953404637,5.59,600517.SH,5.66,5.53,5.62,2025-08-18,0.6954651023529976,39769725
12,185306276,-0.53667262969589,5.56,600517.SH,5.59,5.51,5.59,2025-08-19,0.5838351691724457,33386239
13,168039468,0.8992805755395812,5.61,600517.SH,5.61,5.48,5.55,2025-08-20,0.5297378401389623,30292718
14,171456080,-0.35650623885918825,5.59,600517.SH,5.7,5.56,5.64,2025-08-21,0.5325651692764741,30454397
15,224739585,1.610017889087654,5.68,600517.SH,5.68,5.54,5.57,2025-08-22,0.6992,39985838
16,642390100,4.4,5.93,600517.SH,6.13,5.72,5.72,2025-08-25,1.89,107837603
17,729010000,2.36,6.07,600517.SH,6.42,6.070,6.22,2025-08-26,2.05,117473600
18,587665745,0.16474464579900802,6.08,600517.SH,6.3,6,6.08,2025-08-27,1.6815,96154376
19,454050000,-0.66,6.04,600517.SH,6.08,5.840,6.02,2025-08-28,1.33,76180800
20,316358570,-2.65,5.88,600517.SH,6.02,5.85,6.01,2025-08-29,0.936,53510205
