,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,107303174,1.2244897959183594,9.92,603520.SH,9.97,9.71,9.77,2025-07-01,2.4858746283594826,10898320
1,106066918,1.209677419354831,10.04,603520.SH,10.2,9.9,9.93,2025-07-02,2.408548132153071,10559313
2,77988153,0.7968127490039849,10.12,603520.SH,10.12,9.91,10,2025-07-03,1.7701197751973115,7760380
3,52082940,-0.9881422924901151,10.02,603520.SH,10.15,9.99,10.15,2025-07-04,1.183362926986584,5187980
4,78379100,-1.0978043912175592,9.91,603520.SH,10.11,9.85,9.99,2025-07-07,1.8000232982887536,7891480
5,78760092,1.5136226034308815,10.06,603520.SH,10.13,9.85,9.9,2025-07-08,1.7848639684286678,7825020
6,47137673,-0.8946322067594419,9.97,603520.SH,10.07,9.95,10.07,2025-07-09,1.075190182586236,4713740
7,129557262,2.106318956870602,10.18,603520.SH,10.38,9.95,9.97,2025-07-10,2.9090165511119035,12753416
8,95383173,-0.491159135559911,10.13,603520.SH,10.3,10.11,10.21,2025-07-11,2.1322357011383146,9347932
9,106979065,1.5794669299111386,10.29,603520.SH,10.29,10.03,10.11,2025-07-14,2.3935475578389163,10493549
10,85315479,-1.5549076773566413,10.13,603520.SH,10.32,10.03,10.27,2025-07-15,1.921113634754049,8422352
11,73857375,0.8884501480750232,10.22,603520.SH,10.25,10.08,10.1,2025-07-16,1.652981904392798,7246836
12,65959436,0.6849315068493005,10.29,603520.SH,10.37,10.2,10.23,2025-07-17,1.4624925846504815,6411712
13,76184442,0.48590864917396226,10.34,603520.SH,10.35,10.14,10.3,2025-07-18,1.6974749709165429,7441898
14,72004649,-0.3868471953578254,10.3,603520.SH,10.37,10.23,10.35,2025-07-21,1.593535479643991,6986217
15,95949626,-0.6796116504854396,10.23,603520.SH,10.5,10.18,10.36,2025-07-22,2.121297535262441,9299978
16,181910042,1.9550342130987224,10.43,603520.SH,10.68,10.13,10.22,2025-07-23,3.970469588937025,17406931
17,115221837,0.19175455417065745,10.45,603520.SH,10.6,10.32,10.41,2025-07-24,2.517949635355048,11038940
18,119713979,-0.3827751196172167,10.41,603520.SH,10.62,10.36,10.42,2025-07-25,2.597236625695487,11386542
19,331861792,5.667627281460133,11,603520.SH,11.29,10.41,10.41,2025-07-28,6.9357738768666115,30407118
20,382745388,3.0000000000000004,11.33,603520.SH,11.52,10.87,11.13,2025-07-29,7.800651053300507,34198825
21,291052148,-2.47131509267431,11.05,603520.SH,11.42,10.85,11.25,2025-07-30,5.967663625720151,26162827
22,374290480,3.529411764705871,11.44,603520.SH,11.75,10.96,11.05,2025-07-31,7.497080112571641,32867940
