ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
600448.SH,20260123,3.37,2.4698,3.0355,0.97,,,1.8832,0.7233,0.6783,,,62981.9662,62981.9662,51245.5192,212249.2261,212249.2261,0
600448.SH,20260122,3.34,3.291,4.0447,1.36,,,1.8665,0.7169,0.6723,,,62981.9662,62981.9662,51245.5192,210359.7671,210359.7671,0
600448.SH,20260121,3.28,2.2061,2.7113,,,,1.8329,0.704,0.6602,,,62981.9662,62981.9662,51245.5192,206580.8491,206580.8491,0
600448.SH,20260120,3.26,2.3508,2.8892,,,,1.8218,0.6997,0.6562,0.0,,62981.9662,62981.9662,51245.5192,205321.2098,205321.2098,0
600448.SH,20260119,3.25,2.7859,3.424,0.89,,,1.8162,0.6976,0.6542,0.0,,62981.9662,62981.9662,51245.5192,204691.3902,204691.3902,0
600448.SH,20260116,3.18,2.1477,2.6396,0.67,,,1.7771,0.6825,0.6401,0.0,,62981.9662,62981.9662,51245.5192,200282.6525,200282.6525,0
600448.SH,20260115,3.21,2.585,3.177,,,,1.7938,0.689,0.6461,0.0,,62981.9662,62981.9662,51245.5192,202172.1115,202172.1115,0
600448.SH,20260114,3.23,3.9747,4.885,1.37,,,1.805,0.6933,0.6501,0.0,,62981.9662,62981.9662,51245.5192,203431.7508,203431.7508,0
600448.SH,20260113,3.26,4.0656,4.9967,,,,1.8218,0.6997,0.6562,0.0,,62981.9662,62981.9662,51245.5192,205321.2098,205321.2098,0
600448.SH,20260112,3.23,2.812,3.456,0.98,,,1.805,0.6933,0.6501,0.0,,62981.9662,62981.9662,51245.5192,203431.7508,203431.7508,0
600448.SH,20260109,3.21,2.5113,3.0865,0.85,,,1.7938,0.689,0.6461,0.0,,62981.9662,62981.9662,51245.5192,202172.1115,202172.1115,0
600448.SH,20260108,3.21,2.4301,2.9866,,,,1.7938,0.689,0.6461,0.0,,62981.9662,62981.9662,51245.5192,202172.1115,202172.1115,0
600448.SH,20260107,3.16,2.6748,3.2874,0.89,,,1.7659,0.6782,0.6361,0.0,,62981.9662,62981.9662,51245.5192,199023.0132,199023.0132,0
600448.SH,20260106,3.21,3.6528,4.4893,1.21,,,1.7938,0.689,0.6461,0.0,,62981.9662,62981.9662,51245.5192,202172.1115,202172.1115,0
600448.SH,20260105,3.19,3.1211,3.836,0.97,,,1.7826,0.6847,0.6421,0.0,,62981.9662,62981.9662,51245.5192,200912.4722,200912.4722,0
