ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603315.SH,20260121,15.0,15.54,14.85,15.36,15.15,0.21,1.3861,117622.0,180223.188
603315.SH,20260120,15.14,15.3,14.8,15.15,15.17,-0.02,-0.1318,98237.0,147352.99
603315.SH,20260119,14.82,15.3,14.6,15.17,14.66,0.51,3.4789,143710.81,216840.143
603315.SH,20260116,14.69,15.1,14.48,14.66,14.68,-0.02,-0.1362,81028.0,118947.466
603315.SH,20260115,14.83,14.92,14.51,14.68,14.95,-0.27,-1.806,97046.0,142583.608
603315.SH,20260114,15.11,15.3,14.72,14.95,15.11,-0.16,-1.0589,130963.0,196194.741
603315.SH,20260113,15.45,15.58,15.08,15.11,15.43,-0.32,-2.0739,110351.0,168860.368
603315.SH,20260112,15.48,15.75,15.31,15.43,15.43,0.0,0.0,125053.0,193461.887
603315.SH,20260109,15.88,16.25,15.28,15.43,15.78,-0.35,-2.218,147695.0,230242.306
603315.SH,20260108,15.0,15.95,14.99,15.78,15.03,0.75,4.99,166430.0,260829.502
603315.SH,20260107,15.07,15.35,15.01,15.03,15.17,-0.14,-0.9229,77328.0,117154.74
603315.SH,20260106,15.0,15.2,14.8,15.17,14.98,0.19,1.2684,106197.0,159211.984
603315.SH,20260105,15.43,15.69,14.94,14.98,15.53,-0.55,-3.5415,150741.0,228165.23
