,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,42328772,0.13661202185792057,7.33,002367.SZ,7.36,7.29,7.3,2025-08-01,0.7270478125657801,5777000
1,71030932,0.1364256480218252,7.34,002367.SZ,7.43,7.27,7.3,2025-08-04,1.2195072362406802,9690000
2,70220406,1.226158038147137,7.43,002367.SZ,7.47,7.35,7.35,2025-08-05,1.1901836876293201,9457000
3,62957225,0.13458950201885161,7.44,002367.SZ,7.54,7.4,7.44,2025-08-06,1.0644825702343572,8458200
4,68343707,-1.0752688172043021,7.36,002367.SZ,7.48,7.32,7.46,2025-08-07,1.166321618483791,9267396
5,60845483,0.9510869565217308,7.43,002367.SZ,7.44,7.33,7.34,2025-08-08,1.0357701596146571,8230056
6,60148246,0.9421265141319015,7.5,002367.SZ,7.52,7.4,7.42,2025-08-11,1.013587964833353,8053800
7,56925509,-0.1333333333333305,7.49,002367.SZ,7.55,7.47,7.53,2025-08-12,0.954730191128335,7586126
8,59600105,-0.4005340453938618,7.46,002367.SZ,7.53,7.42,7.51,2025-08-13,1.0048034854639412,7984000
9,74454059,-1.2064343163538855,7.37,002367.SZ,7.49,7.35,7.48,2025-08-14,1.2650027848372754,10051500
10,59021901,0.2713704206241462,7.39,002367.SZ,7.42,7.36,7.37,2025-08-15,1.0055330503193063,7989797
11,116104289,0.13531799729364918,7.4,002367.SZ,7.57,7.35,7.39,2025-08-18,1.9695628336259214,15649816
12,116694762,1.756756756756755,7.53,002367.SZ,7.55,7.38,7.38,2025-08-19,1.9616260942712997,15586752
13,80764655,0.7968127490039788,7.59,002367.SZ,7.63,7.49,7.52,2025-08-20,1.3414743206429434,10659130
14,62168958,-0.527009222661397,7.55,002367.SZ,7.62,7.51,7.56,2025-08-21,1.0355995041128674,8228700
15,81898207,-0.7947019867549617,7.49,002367.SZ,7.58,7.43,7.58,2025-08-22,1.3783,10951600
16,109631791,-0.8,7.43,002367.SZ,7.55,7.38,7.53,2025-08-25,1.85,14716427
17,107041933,1.35,7.53,002367.SZ,7.58,7.40,7.45,2025-08-26,1.791,14231836
18,137008274,-3.59,7.26,002367.SZ,7.55,7.26,7.53,2025-08-27,2.33,18511264
19,108272272,0.28,7.28,002367.SZ,7.34,7.07,7.26,2025-08-28,1.89,15016203
20,67847028,0.14,7.29,002367.SZ,7.34,7.26,7.32,2025-08-29,1.17,9283850
