,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,899228919,-1.8161180476731,8.65,300261.SZ,9.1,8.59,8.7,2025-08-01,10.923758232856349,102265304
1,631360449,-2.6589595375722594,8.42,300261.SZ,8.75,8.12,8.68,2025-08-04,8.105628404273677,75882726
2,461810952,-2.0190023752969113,8.25,300261.SZ,8.47,8.12,8.37,2025-08-05,5.969620063834679,55885987
3,366782260,-1.6969696969697037,8.11,300261.SZ,8.39,8.05,8.29,2025-08-06,4.80844857795469,45015410
4,328756340,0,8.11,300261.SZ,8.16,7.97,8.08,2025-08-07,4.359843905988753,40815693
5,264400378,-1.7262638717632512,7.97,300261.SZ,8.12,7.87,8.1,2025-08-08,3.540494615107914,33145164
6,199235514,0.7528230865746501,8.03,300261.SZ,8.08,7.96,7.96,2025-08-11,2.646549196901654,24776286
7,224482740,-0.49813200498130944,7.99,300261.SZ,8.17,7.94,8.13,2025-08-12,2.9887936427973014,27980287
8,212692554,0.12515644555694352,8,300261.SZ,8.05,7.92,7.98,2025-08-13,2.845017906856182,26634297
9,244003129,-2.749999999999997,7.78,300261.SZ,8.1,7.76,8.02,2025-08-14,3.2960089960441343,30856355
10,185303699,2.3136246786632353,7.96,300261.SZ,7.97,7.79,7.8,2025-08-15,2.507595217972386,23475436
11,236772698,0.6281407035175857,8.01,300261.SZ,8.05,7.92,7.97,2025-08-18,3.16415306216222,29621955
12,279767654,0,8.01,300261.SZ,8.12,7.98,7.99,2025-08-19,3.709410889563708,34726513
13,194594531,0.249687890137323,8.03,300261.SZ,8.04,7.88,8,2025-08-20,2.6113435343737823,24446700
14,246194838,-0.12453300124532736,8.02,300261.SZ,8.12,7.99,8.02,2025-08-21,3.264887727022292,30565006
15,215781757,0.37406483790525114,8.05,300261.SZ,8.07,7.91,8.07,2025-08-22,2.8857,27015565
16,217440000,-0.75,7.99,300261.SZ,8.08,7.940,8.06,2025-08-25,2.9,27154100
17,229281230,0.63,8.04,300261.SZ,8.12,7.92,7.99,2025-08-26,3.039,28477212
18,276316434,-4.477611940298501,7.68,300261.SZ,8.05,7.67,8.01,2025-08-27,3.7412,35023979
19,204884374,1.43,7.79,300261.SZ,7.79,7.48,7.66,2025-08-28,2.83,26699480
20,145753349,-1.16,7.7,300261.SZ,7.82,7.68,7.76,2025-08-29,2.01,18812500
