ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603283.SH,20260121,52.0,57.5,51.45,55.84,52.4,3.44,6.5649,377379.62,2075552.927
603283.SH,20260120,53.49,55.0,51.07,52.4,53.5,-1.1,-2.0561,443968.42,2337932.166
603283.SH,20260119,51.0,54.04,51.0,53.5,49.13,4.37,8.8948,642631.71,3424902.77
603283.SH,20260116,45.01,49.13,45.01,49.13,44.66,4.47,10.009,342699.18,1618122.295
603283.SH,20260115,43.5,44.68,43.31,44.66,43.79,0.87,1.9868,118554.8,522150.503
603283.SH,20260114,43.94,44.85,43.04,43.79,43.72,0.07,0.1601,161161.83,710306.14
603283.SH,20260113,45.2,45.25,43.58,43.72,45.14,-1.42,-3.1458,137392.25,607504.07
603283.SH,20260112,44.97,45.48,44.66,45.14,44.55,0.59,1.3244,159201.59,716859.411
603283.SH,20260109,44.9,45.11,44.4,44.55,45.21,-0.66,-1.4599,145774.45,651345.238
603283.SH,20260108,44.99,46.15,44.58,45.21,47.3,-2.09,-4.4186,210612.96,954820.095
603283.SH,20260107,46.9,47.58,46.03,47.3,45.62,1.68,3.6826,221149.61,1041239.354
603283.SH,20260106,44.35,47.09,44.22,45.62,44.12,1.5,3.3998,187232.87,858539.923
603283.SH,20260105,43.8,44.29,43.33,44.12,43.32,0.8,1.8467,105829.55,464773.422
