ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
002167.SZ,20260116,13.49,6.6826,8.9774,1.0,59.0893,40.6887,5.968,6.773,8.4537,0.0,,77467.33,75740.1963,56379.114,1045034.2817,1021735.2481,0
002167.SZ,20260115,13.41,5.4516,7.3237,,58.7389,40.4474,5.9326,6.7328,8.4035,0.0,,77467.33,75740.1963,56379.114,1038836.8953,1015676.0324,0
002167.SZ,20260114,13.32,9.0548,12.1643,1.56,58.3447,40.176,5.8928,6.6876,8.3471,0.0,,77467.33,75740.1963,56379.114,1031864.8356,1008859.4147,0
002167.SZ,20260113,13.08,6.8107,9.1495,,57.2934,39.4521,5.7866,6.5671,8.1967,0.0,,77467.33,75740.1963,56379.114,1013272.6764,990681.7676,0
002167.SZ,20260112,13.48,6.1132,8.2126,1.24,59.0455,40.6586,5.9636,6.768,8.4474,0.0,,77467.33,75740.1963,56379.114,1044259.6084,1020977.8461,0
002167.SZ,20260109,13.48,5.8876,7.9094,1.41,59.0455,40.6586,5.9636,6.768,8.4474,0.0,,77467.33,75740.1963,56379.114,1044259.6084,1020977.8461,0
002167.SZ,20260108,13.16,4.6277,6.2169,,57.6438,39.6934,5.822,6.6073,8.2469,0.0,,77467.33,75740.1963,56379.114,1019470.0628,996740.9833,0
002167.SZ,20260107,13.09,5.5683,7.4805,1.81,57.3372,39.4823,5.791,6.5722,8.203,0.0,,77467.33,75740.1963,56379.114,1014047.3497,991439.1696,0
002167.SZ,20260106,13.1,5.2184,7.0104,1.84,57.381,39.5124,5.7955,6.5772,8.2093,0.0,,77467.33,75740.1963,56379.114,1014822.023,992196.5715,0
002167.SZ,20260105,12.68,3.3868,4.5499,1.31,55.5413,38.2456,5.6097,6.3663,7.9461,0.0,,77467.33,75740.1963,56379.114,982285.7444,960385.6891,0
