,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,563346637,-2.906448683015443,10.69,300368.SZ,11.2,10.66,11.01,2025-08-01,9.769883256429242,51677160
1,390201950,1.7773620205799934,10.88,300368.SZ,10.96,10.48,10.57,2025-08-04,6.861124433002979,36291470
2,1160312281,9.834558823529397,11.95,300368.SZ,12.3,10.86,10.99,2025-08-05,18.904074769047867,99991870
3,1304907846,5.439330543933058,12.6,300368.SZ,12.73,11.72,11.94,2025-08-06,20.314161357222527,107450431
4,2080348255,10.079365079365077,13.87,300368.SZ,15.1,12.5,12.5,2025-08-07,28.818342829543365,152432744
5,2101044779,0.865176640230721,13.99,300368.SZ,15.3,13.6,14,2025-08-08,27.63436868183316,146170190
6,2785895822,17.512508934953548,16.44,300368.SZ,16.79,13.94,13.94,2025-08-11,33.56478686120478,177538750
7,2799347272,7.238442822384414,17.63,300368.SZ,17.77,15.81,15.81,2025-08-12,31.343440809058094,165789085
8,2516834775,-2.439024390243901,17.2,300368.SZ,17.58,16.33,17.4,2025-08-13,28.124715972722797,148763850
9,2152410530,-11.453488372093016,15.23,300368.SZ,17,15.2,16.63,2025-08-14,25.377787673815238,134234152
10,2439773875,9.652002626395264,16.7,300368.SZ,17.3,15.21,15.56,2025-08-15,27.98429548639389,148021105
11,2727915995,0.3592814371257621,16.76,300368.SZ,18.38,15.9,16.21,2025-08-18,30.575185373068454,161725448
12,2005856974,-2.8639618138424843,16.28,300368.SZ,17.63,16.22,16.22,2025-08-19,22.524719111054353,119143032
13,1761982681,4.299754299754295,16.98,300368.SZ,17.47,16.1,16.1,2025-08-20,19.784170321791,104647078
14,1554270264,-6.007067137809185,15.96,300368.SZ,17.45,15.61,17.35,2025-08-21,17.953733336062044,94965101
15,1221447614,-3.132832080200501,15.46,300368.SZ,16.25,15.42,15.58,2025-08-22,14.7647,78096827
16,1465030000,4.92,16.22,300368.SZ,16.68,15.650,15.7,2025-08-25,17.16,90762100
17,1147464675,-4.13,15.55,300368.SZ,16.36,15.48,16.1,2025-08-26,13.7,72480000
18,906632885,-4.31,14.88,300368.SZ,15.68,14.88,15.37,2025-08-27,11.22,59366400
19,1067777480,4.50,15.55,300368.SZ,15.88,14.75,15.01,2025-08-28,13.079,69177902
20,1673953742,6.43,16.55,300368.SZ,16.89,15.38,15.5,2025-08-29,19.26,101870863
