ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920496.BJ,20221229,5.0,5.1,5.0,5.01,5.01,0.0,0.0,44.84,22.514
920496.BJ,20221228,5.2,5.2,5.01,5.01,5.2,-0.19,-3.6538,62.99,31.861
920496.BJ,20221227,5.9,5.9,5.05,5.2,5.05,0.15,2.9703,374.0,189.43
920496.BJ,20221226,5.03,6.56,5.03,5.05,6.89,-1.84,-26.7054,131.0,66.246
920496.BJ,20221223,6.89,6.89,6.89,6.89,5.49,1.4,25.5009,1.0,0.689
920496.BJ,20221222,5.18,5.49,5.18,5.49,5.67,-0.18,-3.1746,101.0,52.349
920496.BJ,20221220,5.67,5.67,5.67,5.67,5.1,0.57,11.1765,1064.93,603.815
920496.BJ,20221219,5.1,5.1,5.1,5.1,5.4,-0.3,-5.5556,200.0,102.0
920496.BJ,20221216,5.02,5.4,5.02,5.4,5.02,0.38,7.5697,6.0,3.202
920496.BJ,20221215,4.96,6.78,4.96,5.02,9.86,-4.84,-49.0872,16.2,8.726
920496.BJ,20221214,9.86,9.86,9.86,9.86,5.4,4.46,82.5926,2.0,1.972
920496.BJ,20221212,5.4,5.4,5.4,5.4,5.4,0.0,0.0,400.0,216.0
920496.BJ,20221209,5.4,5.4,5.4,5.4,5.49,-0.09,-1.6393,20.0,10.8
920496.BJ,20221207,5.49,5.49,5.49,5.49,5.01,0.48,9.5808,2.0,1.098
920496.BJ,20221206,5.2,5.6,5.01,5.01,5.68,-0.67,-11.7958,4.01,2.131
920496.BJ,20221201,5.05,5.68,5.05,5.68,5.49,0.19,3.4608,102.0,51.636
920496.BJ,20221130,5.06,5.49,5.06,5.49,5.0,0.49,9.8,998.0,505.117
920496.BJ,20221129,5.26,5.5,5.0,5.0,5.9,-0.9,-15.2542,23.0,11.958
920496.BJ,20221125,5.6,5.9,5.6,5.9,5.75,0.15,2.6087,1366.33,802.211
920496.BJ,20221123,5.75,5.75,5.75,5.75,5.5,0.25,4.5455,2.0,1.15
920496.BJ,20221121,6.0,6.0,5.42,5.5,5.5,0.0,0.0,62.0,33.947
920496.BJ,20221118,11.28,11.28,5.05,5.5,5.68,-0.18,-3.169,90.65,46.8
920496.BJ,20221115,5.68,5.68,5.68,5.68,5.2,0.48,9.2308,1.0,0.568
920496.BJ,20221114,5.5,5.7,5.2,5.2,6.0,-0.8,-13.3333,2908.21,1648.009
920496.BJ,20221109,6.0,6.0,6.0,6.0,5.75,0.25,4.3478,1.0,0.6
920496.BJ,20221102,5.01,5.75,5.01,5.75,5.01,0.74,14.7705,76.79,38.545
920496.BJ,20221101,5.01,5.01,5.01,5.01,5.54,-0.53,-9.5668,100.0,50.1
920496.BJ,20221026,5.99,5.99,5.2,5.54,5.11,0.43,8.4149,7.0,3.858
920496.BJ,20221024,5.2,5.2,5.1,5.11,5.9,-0.79,-13.3898,216.65,110.838
920496.BJ,20221021,5.4,5.9,5.4,5.9,5.87,0.03,0.5111,2.0,1.13
920496.BJ,20221020,5.87,5.87,5.87,5.87,5.5,0.37,6.7273,1.0,0.587
920496.BJ,20221019,5.5,5.5,5.5,5.5,5.6,-0.1,-1.7857,3.0,1.65
920496.BJ,20221018,7.98,7.98,5.01,5.6,7.6,-2.0,-26.3158,216.76,109.336
920496.BJ,20221013,7.6,7.6,7.6,7.6,7.09,0.51,7.1932,3.0,2.28
920496.BJ,20221011,7.5,7.5,3.41,7.09,5.64,1.45,25.7092,23.0,8.988
920496.BJ,20220930,5.64,5.64,5.64,5.64,5.64,0.0,0.0,1063.44,599.78
920496.BJ,20220929,5.64,5.64,5.64,5.64,5.64,0.0,0.0,229.0,129.156
920496.BJ,20220928,5.64,6.86,5.64,5.64,5.64,0.0,0.0,1693.94,955.504
920496.BJ,20220927,5.65,5.65,5.64,5.64,5.65,-0.01,-0.177,252.0,142.366
920496.BJ,20220926,5.7,5.7,5.65,5.65,5.5,0.15,2.7273,840.0,476.4
920496.BJ,20220923,4.8,5.5,4.8,5.5,5.29,0.21,3.9698,22.49,11.277
920496.BJ,20220922,5.59,5.59,5.29,5.29,5.34,-0.05,-0.9363,7.0,3.871
920496.BJ,20220921,5.49,5.49,5.34,5.34,5.55,-0.21,-3.7838,4.0,2.151
920496.BJ,20220919,5.8,5.8,4.95,5.55,5.11,0.44,8.6106,223.08,112.892
920496.BJ,20220916,5.96,5.96,4.76,5.11,5.78,-0.67,-11.5917,17.0,8.97
920496.BJ,20220915,5.8,5.8,5.78,5.78,4.99,0.79,15.8317,4.0,2.314
920496.BJ,20220914,4.99,4.99,4.99,4.99,6.2,-1.21,-19.5161,19.0,9.481
920496.BJ,20220913,6.2,6.2,6.2,6.2,5.98,0.22,3.6789,1.0,0.62
920496.BJ,20220909,4.62,5.98,4.62,5.98,4.98,1.0,20.0803,2.0,1.06
920496.BJ,20220908,5.0,7.5,4.98,4.98,4.57,0.41,8.9716,58.19,40.597
920496.BJ,20220907,4.56,5.0,4.56,4.57,7.99,-3.42,-42.8035,109.36,50.322
920496.BJ,20220906,7.99,7.99,7.99,7.99,4.39,3.6,82.0046,2.0,1.598
920496.BJ,20220905,4.4,5.47,4.39,4.39,4.35,0.04,0.9195,35.0,15.602
920496.BJ,20220902,4.8,4.8,4.35,4.35,4.41,-0.06,-1.3605,322.81,140.812
920496.BJ,20220901,4.43,4.43,4.41,4.41,4.45,-0.04,-0.8989,3.99,1.761
920496.BJ,20220831,4.49,4.49,4.43,4.45,4.5,-0.05,-1.1111,15.98,7.106
920496.BJ,20220830,5.9,5.9,4.5,4.5,7.18,-2.68,-37.3259,394.21,178.341
920496.BJ,20220829,7.18,7.18,7.18,7.18,6.7,0.48,7.1642,1.0,0.718
920496.BJ,20220825,6.6,6.77,6.6,6.7,5.8,0.9,15.5172,12.0,8.065
920496.BJ,20220824,5.8,5.8,5.8,5.8,6.3,-0.5,-7.9365,55.0,31.9
920496.BJ,20220822,6.3,6.3,6.29,6.3,6.0,0.3,5.0,22.0,13.844
920496.BJ,20220819,7.1,7.1,6.0,6.0,6.2,-0.2,-3.2258,10.0,6.11
920496.BJ,20220816,6.2,6.2,6.2,6.2,6.5,-0.3,-4.6154,62.0,38.44
920496.BJ,20220812,5.5,6.61,5.5,6.5,6.5,0.0,0.0,178.0,117.108
920496.BJ,20220811,4.8,13.58,4.8,6.5,6.79,-0.29,-4.271,193.52,121.578
920496.BJ,20220808,6.8,6.8,6.79,6.79,6.48,0.31,4.784,1.99,1.352
