,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,82163435,0.3659652333028447,10.97,000957.SZ,11,10.9,10.93,2025-08-01,1.2654171349606287,7502708
1,82151132,0.09115770282588684,10.98,000957.SZ,10.98,10.88,10.93,2025-08-04,1.267254194784094,7513600
2,109322454,0.7285974499089259,11.06,000957.SZ,11.07,10.97,10.98,2025-08-05,1.6702346533250205,9902887
3,90642496,-0.18083182640145887,11.04,000957.SZ,11.08,10.97,11.06,2025-08-06,1.3859415498972163,8217302
4,113374639,0.0905797101449417,11.05,000957.SZ,11.07,10.97,11.02,2025-08-07,1.734009065509054,10281008
5,94110837,0.09049773755655915,11.06,000957.SZ,11.1,10.98,11.02,2025-08-08,1.4370962111474328,8520600
6,112571555,0.45207956600360694,11.11,000957.SZ,11.11,11.03,11.05,2025-08-11,1.712813051725128,10155336
7,131558193,0.27002700270028024,11.14,000957.SZ,11.16,11.07,11.1,2025-08-12,1.993240604832146,11818002
8,148259969,0.0897666068222602,11.15,000957.SZ,11.18,11.05,11.16,2025-08-13,2.2491616584579393,13335368
9,185329863,-1.9730941704035931,10.93,000957.SZ,11.16,10.93,11.16,2025-08-14,2.834083057934026,16803390
10,136439376,0.9149130832570873,11.03,000957.SZ,11.08,10.9,10.9,2025-08-15,2.0936745813743425,12413479
11,233418630,0.9066183136899495,11.13,000957.SZ,11.19,11.02,11.03,2025-08-18,3.5491948564159976,21043316
12,147462652,-0.17969451931717292,11.11,000957.SZ,11.14,11.01,11.14,2025-08-19,2.2417800242095205,13291602
13,353446794,1.890189018901898,11.32,000957.SZ,11.4,11.05,11.08,2025-08-20,5.294218859764831,31389632
14,285154427,-0.0883392226148391,11.31,000957.SZ,11.5,11.27,11.32,2025-08-21,4.235457799355881,25112196
15,224625377,0.5305039787798296,11.37,000957.SZ,11.45,11.23,11.32,2025-08-22,3.3442,19827724
16,248432671,0.18,11.39,000957.SZ,11.46,11.31,11.44,2025-08-25,3.69,218649
17,294696369,1.5803336259877059,11.57,000957.SZ,11.66,11.32,11.38,2025-08-26,4.3265,25652102
18,518754016,-0.61,11.5,000957.SZ,11.93,11.45,11.65,2025-08-27,7.47,44298984
19,337338410,-0.70,11.42,000957.SZ,11.55,11.10,11.46,2025-08-28,5.013,29723252
20,287580709,0.88,11.52,000957.SZ,11.6,11.31,11.42,2025-08-29,4.22,25025898
