ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600381.SH,20260112,3.95,3.99,3.83,3.93,3.96,-0.03,-0.7576,99255.91,38749.135
600381.SH,20260109,3.85,4.04,3.85,3.96,4.05,-0.09,-2.2222,91539.03,36130.064
600381.SH,20260108,4.26,4.26,4.05,4.05,4.26,-0.21,-4.9296,99985.0,40991.983
600381.SH,20260107,4.25,4.31,4.25,4.26,4.25,0.01,0.2353,49506.0,21195.673
600381.SH,20260106,4.3,4.35,4.23,4.25,4.33,-0.08,-1.8476,56955.05,24368.236
600381.SH,20260105,4.38,4.41,4.25,4.33,4.43,-0.1,-2.2573,43301.14,18716.824
