ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
920895.BJ,20260116,21.67,1.8484,2.8467,0.43,783.8836,,6.1678,14.9038,17.4935,,,5652.4,2873.69,1865.94,122487.508,62272.8623,0
920895.BJ,20260115,21.86,3.8011,5.854,,790.7566,,6.2218,15.0345,17.6469,,,5652.4,2873.69,1865.94,123561.464,62818.8634,0
920895.BJ,20260114,22.51,6.4538,9.9394,2.03,814.2695,,6.4069,15.4815,18.1716,,,5652.4,2873.69,1865.94,127235.524,64686.7619,0
920895.BJ,20260113,21.91,5.1774,7.9735,,792.5653,,6.2361,15.0689,17.6872,,,5652.4,2873.69,1865.94,123844.084,62962.5479,0
920895.BJ,20260112,21.9,3.5627,5.4869,1.47,792.2035,,6.2332,15.062,17.6792,,,5652.4,2873.69,1865.94,123787.56,62933.811,0
920895.BJ,20260109,21.44,2.6289,4.0486,1.08,775.5637,,6.1023,14.7456,17.3078,,,5652.4,2873.69,1865.94,121187.456,61611.9136,0
920895.BJ,20260108,21.35,1.9499,3.0031,,772.308,,6.0767,14.6837,17.2352,,,5652.4,2873.69,1865.94,120678.74,61353.2815,0
920895.BJ,20260107,21.2,2.5413,3.9139,0.85,766.882,,6.034,14.5806,17.1141,,,5652.4,2873.69,1865.94,119830.88,60922.228,0
920895.BJ,20260106,21.27,3.0911,4.7606,1.11,769.4141,,6.0539,14.6287,17.1706,,,5652.4,2873.69,1865.94,120226.548,61123.3863,0
920895.BJ,20260105,20.56,1.9271,2.9679,0.63,743.7308,,5.8518,14.1404,16.5974,,,5652.4,2873.69,1865.94,116213.344,59083.0664,0
