,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,169631730,-0.43336944745396444,9.19,600133.SH,9.36,9.17,9.23,2025-08-01,1.715998006546135,18296655
1,109605959,-0.4352557127312203,9.15,600133.SH,9.15,9.06,9.15,2025-08-04,1.129284721226544,12040884
2,421964480,3.8251366120218537,9.5,600133.SH,9.77,9.11,9.15,2025-08-05,4.177092982946262,44537831
3,226581809,-0.9473684210526301,9.41,600133.SH,9.45,9.31,9.4,2025-08-06,2.266407359788528,24165339
4,147365102,-1.0626992561105169,9.31,600133.SH,9.45,9.31,9.41,2025-08-07,1.4756037894380944,15733476
5,145229512,-1.1815252416756306,9.2,600133.SH,9.32,9.19,9.27,2025-08-08,1.475577997868444,15733201
6,219568904,1.521739130434789,9.34,600133.SH,9.44,9.21,9.21,2025-08-11,2.2023273140108364,23482092
7,105626593,0,9.34,600133.SH,9.4,9.31,9.33,2025-08-12,1.059833745197346,11300370
8,210804132,0.9635974304068506,9.43,600133.SH,9.44,9.31,9.31,2025-08-13,2.1062646902039748,22457834
9,216263385,-0.8483563096500538,9.35,600133.SH,9.55,9.32,9.4,2025-08-14,2.1505428128918926,22929945
10,308370097,2.352941176470595,9.57,600133.SH,9.6,9.33,9.33,2025-08-15,3.0475740742672937,32494450
11,265581869,-0.626959247648908,9.51,600133.SH,9.61,9.49,9.53,2025-08-18,2.6091714118270057,27820026
12,248609848,0.630914826498428,9.57,600133.SH,9.72,9.42,9.49,2025-08-19,2.439054532639759,26006172
13,184389636,0.4179728317659263,9.61,600133.SH,9.61,9.51,9.57,2025-08-20,1.805793747865601,19254093
14,227876242,0,9.61,600133.SH,9.77,9.56,9.66,2025-08-21,2.2139886674187643,23606430
15,208697263,0.41623309053070684,9.65,600133.SH,9.65,9.55,9.56,2025-08-22,2.0365,21714370
16,283722049,0.31,9.68,600133.SH,9.72,9.60,9.62,2025-08-25,2.75,293566
17,365299320,-0.93,9.59,600133.SH,9.84,9.55,9.68,2025-08-26,3.553,37880733
18,466166438,-4.28,9.18,600133.SH,9.6,9.15,9.59,2025-08-27,4.66,49633987
19,310222269,-0.33,9.15,600133.SH,9.25,8.97,9.20,2025-08-28,3.19,340447
20,196043240,-0.98,9.06,600133.SH,9.20,9.02,9.19,2025-08-29,2.025,21594005
