,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,37034918,-0.5708848715509087,10.45,600230.SH,10.51,10.37,10.51,2025-07-01,0.8568831052846849,3547162
1,52830162,1.2440191387559885,10.58,600230.SH,10.61,10.42,10.46,2025-07-02,1.2122252623233132,5018140
2,39713172,-0.18903591682419257,10.56,600230.SH,10.62,10.48,10.6,2025-07-03,0.9074477701722709,3756480
3,28261975,-1.2310606060606135,10.43,600230.SH,10.6,10.43,10.53,2025-07-04,0.6496698728985385,2689380
4,22396692,0.38350910834133195,10.47,600230.SH,10.51,10.41,10.43,2025-07-07,0.5156282651398949,2134500
5,44354445,1.5281757402101255,10.63,600230.SH,10.64,10.47,10.58,2025-07-08,1.0105301824134332,4183201
6,39089052,-0.6585136406397016,10.56,600230.SH,10.68,10.55,10.59,2025-07-09,0.8880256514010141,3676080
7,49963385,1.4204545454545487,10.71,600230.SH,10.77,10.54,10.54,2025-07-10,1.1260584526298931,4661443
8,37878504,-0.09337068160599031,10.7,600230.SH,10.78,10.63,10.78,2025-07-11,0.8530902360455369,3531461
9,51475407,1.3084112149532765,10.84,600230.SH,10.9,10.67,10.7,2025-07-14,1.1505624509109873,4762880
10,345930628,5.904059040590411,11.48,600230.SH,11.71,10.77,10.87,2025-07-15,7.430238328118893,30758290
11,323412053,-1.0452961672473953,11.36,600230.SH,11.66,10.98,11.19,2025-07-16,6.935820755971429,28711594
12,442903049,10.03521126760564,12.5,600230.SH,12.5,11.58,11.58,2025-07-17,8.79985763876823,36427980
13,793694852,10,13.75,600230.SH,13.75,13.13,13.13,2025-07-18,14.135770248799878,58516578
14,1240329934,6.618181818181819,14.66,600230.SH,15.13,13.85,14.3,2025-07-21,20.622323819550978,85368381
15,1021566515,10.027285129604358,16.13,600230.SH,16.13,14.7,14.7,2025-07-22,15.991453446407267,66198383
16,1254831749,-9.981401115933043,14.52,600230.SH,16.45,14.52,16.27,2025-07-23,19.853372182885387,82185221
17,1091138680,4.407713498622594,15.16,600230.SH,15.78,14.23,14.23,2025-07-24,17.49171283677522,72408872
18,783876694,-5.0131926121372015,14.4,600230.SH,15.5,14.4,15.09,2025-07-25,12.773779675847011,52878468
19,599566417,-1.9444444444444524,14.12,600230.SH,14.81,13.95,14.35,2025-07-28,10.185186641307274,42162702
20,708141027,1.3456090651558166,14.31,600230.SH,14.99,13.73,14.37,2025-07-29,11.93503233631795,49406381
21,759459895,2.5856044723969194,14.68,600230.SH,15,14.04,14.24,2025-07-30,12.565182255145452,52014956
22,575261522,-1.7029972752043598,14.43,600230.SH,14.65,13.9,14.23,2025-07-31,9.71220055589051,40204724
