ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
603726.SH,20260120,26.37,4.9468,11.0299,,28.4343,22.7634,3.4837,2.5844,2.495,1.5151,1.5151,18565.12,18470.62,8283.8824,489562.2144,487070.2494,0
603726.SH,20260119,25.87,4.6858,10.448,0.84,27.8952,22.3318,3.4177,2.5354,2.4477,1.5444,1.5444,18565.12,18470.62,8283.8824,480279.6544,477834.9394,0
603726.SH,20260116,26.54,7.7526,17.2859,1.44,28.6176,22.9102,3.5062,2.601,2.511,1.5054,1.5054,18565.12,18470.62,8283.8824,492718.2848,490210.2548,0
603726.SH,20260115,24.88,3.6219,8.0758,,26.8277,21.4772,3.2869,2.4384,2.354,1.6059,1.6059,18565.12,18470.62,8283.8824,461900.1856,459549.0256,0
603726.SH,20260114,24.51,4.7893,10.6786,0.62,26.4287,21.1578,3.238,2.4021,2.319,1.6301,1.6301,18565.12,18470.62,8283.8824,455031.0912,452714.8962,0
603726.SH,20260113,24.48,5.0625,11.2879,,26.3964,21.1319,3.2341,2.3992,2.3161,1.6321,1.6321,18565.12,18470.62,8283.8824,454474.1376,452160.7776,0
603726.SH,20260112,25.65,6.8248,15.2173,0.78,27.658,22.1419,3.3886,2.5138,2.4268,1.5577,1.5577,18565.12,18470.62,8283.8824,476195.328,473771.403,0
603726.SH,20260109,25.04,6.6237,14.7688,0.64,27.0002,21.6153,3.308,2.454,2.3691,1.5956,1.5956,18565.12,18470.62,8283.8824,464870.6048,462504.3248,0
603726.SH,20260108,24.79,8.4437,18.8269,,26.7306,21.3995,3.275,2.4295,2.3455,1.6117,1.6117,18565.12,18470.62,8283.8824,460229.3248,457886.6698,0
603726.SH,20260107,25.09,11.735,26.1655,1.71,27.0541,21.6585,3.3146,2.4589,2.3739,1.5924,1.5924,18565.12,18470.62,8283.8824,465798.8608,463427.8558,0
603726.SH,20260106,23.45,5.9369,13.2376,0.99,25.2857,20.2428,3.098,2.2982,2.2187,1.7038,1.7038,18565.12,18470.62,8283.8824,435352.064,433136.039,0
603726.SH,20260105,23.57,10.9022,24.3087,2.61,25.4151,20.3464,3.1138,2.31,2.23,1.6951,1.6951,18565.12,18470.62,8283.8824,437579.8784,435352.5134,0
