ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
603207.SH,20260120,30.39,2.552,2.552,,23.7706,22.8549,5.1815,10.2815,9.6701,7.2392,7.2392,16055.9967,5440.0,5440.0,487941.7397,165321.6,0
603207.SH,20260119,30.35,1.8684,1.8684,0.65,23.7393,22.8248,5.1747,10.2679,9.6574,7.2488,7.2488,16055.9967,5440.0,5440.0,487299.4998,165104.0,0
603207.SH,20260116,30.0,1.6026,1.6026,0.53,23.4655,22.5616,5.115,10.1495,9.546,7.3333,7.3333,16055.9967,5440.0,5440.0,481679.901,163200.0,0
603207.SH,20260115,29.95,1.6998,1.6998,,23.4264,22.524,5.1065,10.1326,9.5301,7.3456,7.3456,16055.9967,5440.0,5440.0,480877.1012,162928.0,0
603207.SH,20260114,29.83,3.9358,3.9358,1.45,23.3326,22.4337,5.086,10.092,9.4919,7.3751,7.3751,16055.9967,5440.0,5440.0,478950.3816,162275.2,0
603207.SH,20260113,30.0,4.6543,4.6543,,23.4655,22.5616,5.115,10.1495,9.546,7.3333,7.3333,16055.9967,5440.0,5440.0,481679.901,163200.0,0
603207.SH,20260112,29.77,2.4928,2.4928,1.16,23.2856,22.3886,5.0758,10.0717,9.4728,7.39,7.39,16055.9967,5440.0,5440.0,477987.0218,161948.8,0
603207.SH,20260109,29.6,2.4681,2.4681,1.37,23.1527,22.2608,5.0468,10.0142,9.4187,7.4324,7.4324,16055.9967,5440.0,5440.0,475257.5023,161024.0,0
603207.SH,20260108,29.55,1.905,1.905,,23.1136,22.2232,5.0383,9.9973,9.4028,7.445,7.445,16055.9967,5440.0,5440.0,474454.7025,160752.0,0
603207.SH,20260107,29.28,2.0478,2.0478,1.48,22.9024,22.0201,4.9922,9.9059,9.3169,7.5137,7.5137,16055.9967,5440.0,5440.0,470119.5834,159283.2,0
603207.SH,20260106,29.27,2.1069,2.1069,1.68,22.8946,22.0126,4.9905,9.9026,9.3137,7.5162,7.5162,16055.9967,5440.0,5440.0,469959.0234,159228.8,0
603207.SH,20260105,29.2,2.2362,2.2362,2.2,22.8398,21.9599,4.9786,9.8789,9.2914,7.5342,7.5342,16055.9967,5440.0,5440.0,468835.1036,158848.0,0
