,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,105313597,-1.1302475780408898,18.37,601579.SH,18.7,18.29,18.57,2025-08-01,1.1924486608737228,5717355
1,91879712,1.1431682090364577,18.58,601579.SH,18.69,18.23,18.3,2025-08-04,1.037003430641357,4972052
2,170659846,2.798708288482256,19.1,601579.SH,19.31,18.51,18.58,2025-08-05,1.8767438413637108,8998300
3,113390485,-1.9895287958115317,18.72,601579.SH,19.16,18.69,19.03,2025-08-06,1.2580311420594767,6031799
4,339485453,3.5256410256410264,19.38,601579.SH,19.63,18.65,18.73,2025-08-07,3.6712447018037198,17602275
5,184935991,-2.218782249742001,18.95,601579.SH,19.38,18.82,19.36,2025-08-08,2.033194153508386,9748422
6,143821656,1.1609498680738914,19.17,601579.SH,19.37,18.76,18.99,2025-08-11,1.5681540778432999,7518725
7,114237711,-0.3651538862806483,19.1,601579.SH,19.38,19,19.14,2025-08-12,1.2447248086036948,5968000
8,221786494,2.0942408376963275,19.5,601579.SH,19.59,18.88,19.26,2025-08-13,2.3972434150861344,11493905
9,209247066,-3.9487179487179467,18.73,601579.SH,19.4,18.72,19.35,2025-08-14,2.296588184480205,11011300
10,127960934,1.3347570742124932,18.98,601579.SH,18.99,18.58,18.7,2025-08-15,1.4191458351725856,6804285
11,206627319,2.002107481559531,19.36,601579.SH,19.52,18.9,18.91,2025-08-18,2.2406154042925097,10742931
12,477114899,1.8595041322314023,19.72,601579.SH,20.25,19.13,19.39,2025-08-19,5.037955253014938,24155152
13,739051282,9.989858012170398,21.69,601579.SH,21.69,19.19,19.41,2025-08-20,7.428414625901097,35616530
14,930718366,3.411710465652367,22.43,601579.SH,23.38,20.78,22.43,2025-08-21,8.819995271005133,42288650
15,665853068,-5.974141774409273,21.09,601579.SH,21.89,20.9,21.5,2025-08-22,6.5603,31454135
16,732851699,10.004741583688949,23.2,601579.SH,23.2,21,21.08,2025-08-25,6.7521,32373879
17,1116057018,-0.43,23.1,601579.SH,24.77,22.88,23.14,2025-08-26,9.77,46832414
18,779410000,0.78,23.28,601579.SH,23.89,22.490,22.94,2025-08-27,7.06,33860300
19,656408418,-4.55,22.22,601579.SH,23.16,21.70,22.62,2025-08-28,6.12,293551
20,590798428,9.990999099910002,24.44,601579.SH,24.44,22.52,22.57,2025-08-29,5.0991,24448357
