,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,40354747,1.601830663615567,4.44,002808.SZ,4.46,4.29,4.35,2025-07-01,4.935228451240263,9222020
1,43065343,1.576576576576563,4.51,002808.SZ,4.6,4.41,4.44,2025-07-02,5.100765351556185,9531344
2,25376367,-1.330376940133029,4.45,002808.SZ,4.51,4.44,4.51,2025-07-03,3.0380562550176315,5676944
3,22371009,-2.696629213483148,4.33,002808.SZ,4.45,4.32,4.45,2025-07-04,2.7375377778021335,5115392
4,26268873,5.080831408775976,4.55,002808.SZ,4.55,4.32,4.32,2025-07-07,3.141532069689256,5870300
5,51024245,1.3186813186813295,4.61,002808.SZ,4.78,4.57,4.6,2025-07-08,5.842582844014324,10917512
6,36507602,1.3015184381778657,4.67,002808.SZ,4.73,4.63,4.65,2025-07-09,4.180740581922003,7812176
7,29584895,-2.5695931477516085,4.55,002808.SZ,4.68,4.53,4.68,2025-07-10,3.4497589481673487,6446256
8,21732838,0.87912087912088,4.59,002808.SZ,4.64,4.55,4.55,2025-07-11,2.525671266676348,4719496
9,32174957,5.010893246187374,4.82,002808.SZ,4.82,4.59,4.59,2025-07-14,3.594324116417281,6716392
10,77235234,4.979253112033181,5.06,002808.SZ,5.06,4.8,4.86,2025-07-15,8.352715292372103,15607972
11,71477624,4.940711462450594,5.31,002808.SZ,5.31,4.96,5.1,2025-07-16,7.473114141022514,13964340
12,44774811,5.084745762711874,5.58,002808.SZ,5.58,5.32,5.35,2025-07-17,4.376807118118823,8178548
13,30542019,5.01792114695341,5.86,002808.SZ,5.86,5.71,5.81,2025-07-18,2.808278574643183,5247579
14,10042710,-4.948805460750854,5.57,002808.SZ,5.57,5.57,5.57,2025-07-21,0.9648880502955095,1803000
15,5672467,-5.026929982046683,5.29,002808.SZ,5.29,5.29,5.29,2025-07-22,0.5738488387863975,1072300
16,139611386,-4.914933837429108,5.03,002808.SZ,5.27,5.03,5.04,2025-07-23,14.714673880468704,27495995
17,94301447,4.970178926441352,5.28,002808.SZ,5.28,4.84,4.87,2025-07-24,9.992493566984873,18672079
18,65791096,-3.9772727272727266,5.07,002808.SZ,5.33,5.05,5.28,2025-07-25,6.817578939508937,12739400
19,47787874,0.1972386587771161,5.08,002808.SZ,5.22,4.97,5.1,2025-07-28,5.013511215520477,9368300
20,28860938,-0.590551181102367,5.05,002808.SZ,5.09,4.99,5.08,2025-07-29,3.0664923567594524,5730080
21,36572663,-1.7821782178217795,4.96,002808.SZ,5.06,4.86,5.05,2025-07-30,3.9696703843951306,7417768
22,24880192,-1.209677419354831,4.9,002808.SZ,5.01,4.89,4.96,2025-07-31,2.6950340043031757,5035969
