ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300326.SZ,20260122,5.9,6.05,5.84,6.02,5.88,0.14,2.381,121762.36,72438.854
300326.SZ,20260121,5.85,5.9,5.8,5.88,5.85,0.03,0.5128,60451.79,35401.285
300326.SZ,20260120,5.74,5.97,5.74,5.85,5.76,0.09,1.5625,84267.0,49410.418
300326.SZ,20260119,5.73,5.77,5.7,5.76,5.73,0.03,0.5236,48569.37,27893.936
300326.SZ,20260116,5.85,5.86,5.68,5.73,5.82,-0.09,-1.5464,83494.0,47912.736
300326.SZ,20260115,5.75,6.02,5.74,5.82,5.77,0.05,0.8666,159962.94,94240.394
300326.SZ,20260114,5.68,5.79,5.66,5.77,5.69,0.08,1.406,104733.66,60097.34
300326.SZ,20260113,5.63,5.84,5.57,5.69,5.63,0.06,1.0657,123052.66,70092.534
300326.SZ,20260112,5.67,5.68,5.59,5.63,5.66,-0.03,-0.53,86466.46,48530.713
300326.SZ,20260109,5.64,5.7,5.62,5.66,5.66,0.0,0.0,57920.99,32760.863
300326.SZ,20260108,5.63,5.7,5.63,5.66,5.65,0.01,0.177,47895.0,27174.26
300326.SZ,20260107,5.71,5.73,5.65,5.65,5.72,-0.07,-1.2238,43501.0,24719.62
300326.SZ,20260106,5.74,5.79,5.7,5.72,5.75,-0.03,-0.5217,56180.0,32234.801
300326.SZ,20260105,5.65,5.76,5.62,5.75,5.68,0.07,1.2324,59492.27,33992.684
