,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,281664375,2.0891364902507013,7.33,300587.SZ,7.39,7.07,7.17,2025-07-01,3.8006507850346307,38843334
1,250657318,-4.229195088676678,7.02,300587.SZ,7.36,6.96,7.3,2025-07-02,3.455829842209134,35319202
2,470859186,7.407407407407414,7.54,300587.SZ,7.65,6.94,7.11,2025-07-03,6.247989064223597,63855571
3,335024332,-3.3156498673740056,7.29,300587.SZ,7.6,7.26,7.58,2025-07-04,4.420420318049789,45177490
4,338801529,3.703703703703698,7.56,300587.SZ,7.7,7.23,7.28,2025-07-07,4.425938812015214,45233890
5,220511514,0.2645502645502707,7.58,300587.SZ,7.79,7.47,7.57,2025-07-08,2.8425131311536527,29050995
6,300570997,-3.69393139841689,7.3,300587.SZ,7.69,7.2,7.66,2025-07-09,3.980084127092207,40677175
7,133925257,-0.5479452054794526,7.26,300587.SZ,7.32,7.2,7.28,2025-07-10,1.8079306374622746,18477376
8,231059007,-2.754820936639121,7.06,300587.SZ,7.25,6.95,7.24,2025-07-11,3.1883653670003476,32585667
9,199283678,-0.5665722379603405,7.02,300587.SZ,7.19,6.82,7.05,2025-07-14,2.7779449905367124,28391097
10,213763984,-1.2820512820512802,6.93,300587.SZ,7.05,6.81,7,2025-07-15,3.0197195064975224,30862076
11,227076283,3.4632034632034667,7.17,300587.SZ,7.26,6.92,6.96,2025-07-16,3.123170035845847,31919359
12,137196812,0.27894002789400923,7.19,300587.SZ,7.27,7.13,7.18,2025-07-17,1.864143445540395,19051881
13,137323020,-0.1390820584144739,7.18,300587.SZ,7.24,7.04,7.19,2025-07-18,1.8890448667942699,19306378
14,100339920,-0.5571030640668528,7.14,300587.SZ,7.2,7.1,7.17,2025-07-21,1.3754750320094666,14057602
15,351854096,3.6414565826330634,7.4,300587.SZ,7.55,6.98,7.1,2025-07-22,4.740946873957608,48453329
16,184562195,-2.702702702702705,7.2,300587.SZ,7.47,7.18,7.45,2025-07-23,2.495258473782022,25501990
17,126146087,0.9722222222222138,7.27,300587.SZ,7.33,7.13,7.2,2025-07-24,1.7104923311671323,17481539
18,376879695,-6.464924346629982,6.8,300587.SZ,7.09,6.76,7.09,2025-07-25,5.389296139284126,55079575
19,192467193,1.764705882352943,6.92,300587.SZ,6.97,6.66,6.8,2025-07-28,2.7328554702418786,27930274
20,260728518,0.43352601156069726,6.95,300587.SZ,7.36,6.9,6.95,2025-07-29,3.6003243661165767,36795962
21,375523040,3.021582733812949,7.16,300587.SZ,7.5,7.06,7.36,2025-07-30,5.103772588264764,52161473
22,244945152,-0.4189944134078247,7.13,300587.SZ,7.31,7.07,7.12,2025-07-31,3.3423545380518114,34159464
