ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
920014.BJ,20221230,12.24,0.3175,0.3175,0.55,17.4561,17.5602,1.513,1.9458,1.8141,,,9692.0,3006.98,3006.98,118630.08,36805.4352,0.0
920014.BJ,20221229,12.21,0.2388,0.2388,0.32,17.4133,17.5172,1.5092,1.941,1.8096,,,9692.0,3006.98,3006.98,118339.32,36715.2258,0.0
920014.BJ,20221228,12.29,0.3908,0.3908,0.52,17.5274,17.632,1.5191,1.9537,1.8215,,,9692.0,3006.98,3006.98,119114.68,36955.7842,0.0
920014.BJ,20221227,12.13,0.3481,0.3481,0.35,17.2992,17.4024,1.4994,1.9283,1.7978,,,9692.0,3006.98,3006.98,117563.96,36474.6674,0.0
920014.BJ,20221226,12.19,0.7811,0.7811,0.69,17.3848,17.4885,1.5068,1.9378,1.8067,,,9692.0,3006.98,3006.98,118145.48,36655.0862,0.0
920014.BJ,20221223,12.07,1.1113,1.1113,0.94,17.2136,17.3164,1.4919,1.9187,1.7889,,,9692.0,3006.98,3006.98,116982.44,36294.2486,0.0
920014.BJ,20221222,12.34,1.1442,1.1442,0.86,17.5987,17.7037,1.5253,1.9617,1.8289,,,9692.0,3006.98,3006.98,119599.28,37106.1332,0.0
920014.BJ,20221221,12.69,0.3676,0.3676,0.16,18.0978,18.2058,1.5686,2.0173,1.8808,,,9692.0,3006.98,3006.98,122991.48,38158.5762,0.0
920014.BJ,20221220,12.69,1.5724,1.5724,0.24,18.0978,18.2058,1.5686,2.0173,1.8808,,,9692.0,3006.98,3006.98,122991.48,38158.5762,0.0
920014.BJ,20221219,13.06,1.4336,1.4336,,18.6255,18.7367,1.6143,2.0761,1.9356,,,9692.0,3006.98,3006.98,126577.52,39271.1588,0.0
920014.BJ,20221216,13.35,1.4248,1.4248,,19.0391,19.1527,1.6502,2.1222,1.9786,,,9692.0,3006.98,3006.98,129388.2,40143.183,0.0
920014.BJ,20221215,13.51,1.6587,1.6587,,19.2673,19.3823,1.6699,2.1476,2.0023,,,9692.0,3321.98,3321.98,130938.92,44879.9498,0.0
920014.BJ,20221214,13.83,5.0647,5.0647,,19.7236,19.8414,1.7095,2.1985,2.0497,,,9692.0,3321.98,3321.98,134040.36,45942.9834,0.0
920014.BJ,20221213,15.1,20.4165,20.4165,,21.5349,21.6634,1.8665,2.4004,2.238,,,9692.0,3321.98,3321.98,146349.2,50161.898,
