,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,248226522,0.39682539682538837,5.06,688469.SH,5.09,5,5.04,2025-08-01,0,49193932
1,375048627,2.371541501976287,5.18,688469.SH,5.18,5.03,5.04,2025-08-04,0,73289157
2,506391589,-0.19305019305018895,5.17,688469.SH,5.27,5.1,5.24,2025-08-05,0,98466006
3,308420956,0,5.17,688469.SH,5.18,5.12,5.16,2025-08-06,0,59833291
4,395189883,0.1934235976789127,5.18,688469.SH,5.22,5.11,5.17,2025-08-07,0,76401481
5,277157996,-1.1583011583011509,5.12,688469.SH,5.18,5.11,5.18,2025-08-08,0,54005913
6,302280508,0.3906249999999917,5.14,688469.SH,5.18,5.11,5.13,2025-08-11,0,58713502
7,416707246,-0.7782101167315182,5.1,688469.SH,5.14,5.05,5.14,2025-08-12,0,81754872
8,480652637,1.764705882352956,5.19,688469.SH,5.25,5.1,5.1,2025-08-13,0,92812482
9,470898100,-1.734104046242789,5.1,688469.SH,5.22,5.1,5.2,2025-08-14,0,91193514
10,631600813,3.5294117647058942,5.28,688469.SH,5.29,5.08,5.09,2025-08-15,0,121210442
11,932579287,3.598484848484839,5.47,688469.SH,5.55,5.29,5.33,2025-08-18,0,170789046
12,489818183,-0.7312614259597813,5.43,688469.SH,5.49,5.4,5.49,2025-08-19,0,89854862
13,589850322,1.6574585635359091,5.52,688469.SH,5.53,5.36,5.45,2025-08-20,0,108411773
14,708063139,0.1811594202898673,5.53,688469.SH,5.7,5.48,5.55,2025-08-21,0,127126620
15,1034045132,3.0741410488245915,5.7,688469.SH,5.72,5.5,5.52,2025-08-22,0,182858438
16,1426563887,0.35,5.72,688469.SH,6.02,5.67,5.81,2025-08-25,5.54,245384842
17,687626569,-0.3496503496503422,5.7,688469.SH,5.82,5.69,5.73,2025-08-26,0,119703377
18,1134950299,-2.63,5.55,688469.SH,5.8,5.54,5.72,2025-08-27,4.5,199155284
19,1761819667,6.85,5.93,688469.SH,5.93,5.57,5.58,2025-08-28,6.88,304933939
20,1324521250,-0.51,5.90,688469.SH,6.02,5.78,6.00,2025-08-29,5.082,225139060
