,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,29208933,1.0226442658875134,13.83,603727.SH,13.85,13.7,13.72,2025-08-01,0.7517412448847084,2117800
1,37378063,1.2292118582791027,14,603727.SH,14.03,13.71,13.82,2025-08-04,0.9517985522872119,2681400
2,47674026,1.142857142857144,14.16,603727.SH,14.28,14.02,14.06,2025-08-05,1.194699928184183,3365700
3,28458201,0.4237288135593255,14.22,603727.SH,14.24,14.09,14.22,2025-08-06,0.7125174469335303,2007299
4,26901895,-0.07032348804500553,14.21,603727.SH,14.28,14.16,14.23,2025-08-07,0.6713065645131554,1891200
5,26852023,0.7741027445460903,14.32,603727.SH,14.34,14.15,14.15,2025-08-08,0.668644339875968,1883700
6,34750245,0.4189944134078247,14.38,603727.SH,14.43,14.25,14.35,2025-08-11,0.8590111495991096,2420000
7,26660536,-0.7649513212795633,14.27,603727.SH,14.4,14.24,14.39,2025-08-12,0.6616515631622893,1864000
8,35120576,-0.6306937631394525,14.18,603727.SH,14.34,14.11,14.3,2025-08-13,0.8785696266003125,2475100
9,124276118,3.385049365303247,14.66,603727.SH,14.96,14.11,14.25,2025-08-14,3.042816271319623,8572200
10,73201356,-0.6139154160982255,14.57,603727.SH,14.93,14.48,14.68,2025-08-15,1.7746744394775655,4999600
11,59680495,0.06863417982154967,14.58,603727.SH,14.67,14.44,14.59,2025-08-18,1.4558819132565075,4101500
12,40048727,0,14.58,603727.SH,14.63,14.41,14.6,2025-08-19,0.97863377663006,2757000
13,73193559,1.9890260631001313,14.87,603727.SH,15.04,14.51,14.52,2025-08-20,1.7481586820911796,4924900
14,77990300,0.13449899125757464,14.89,603727.SH,15.08,14.76,14.89,2025-08-21,1.8520209392699813,5217500
15,56988256,-0.9402283411685733,14.75,603727.SH,15.01,14.64,14.99,2025-08-22,1.3741,3871000
16,49000000,-0.61,14.66,603727.SH,14.82,14.590,14.8,2025-08-25,1.19,3344100
17,57230999,0.95,14.80,603727.SH,14.96,14.57,14.66,2025-08-26,1.373,3867524
18,64240000,-3.72,14.25,603727.SH,14.86,14.240,14.8,2025-08-27,1.57,4423400
19,46300000,-0.42,14.19,603727.SH,14.5,13.890,14.25,2025-08-28,1.16,3264000
20,30378922,-0.42,14.13,603727.SH,14.32,14.02,14.3,2025-08-29,0.76,2141800
