,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,59308063,1.3582342954159605,5.97,300318.SZ,5.97,5.87,5.9,2025-07-01,1.2528627826748766,10004604
1,46355571,-0.5025125628140596,5.94,300318.SZ,5.99,5.9,5.98,2025-07-02,0.9775596769364006,7806200
2,48607093,1.0101010101010035,6,300318.SZ,6.01,5.92,5.94,2025-07-03,1.01783483006834,8127813
3,37027797,-0.5000000000000042,5.97,300318.SZ,6.03,5.95,5.99,2025-07-04,0.7758697126615721,6195626
4,40596346,0,5.97,300318.SZ,6.07,5.94,5.99,2025-07-07,0.8478123042942733,6770116
5,260720189,6.365159128978223,6.35,300318.SZ,6.49,5.96,5.99,2025-07-08,5.186829935136933,41418885
6,167773320,-1.8897637795275468,6.23,300318.SZ,6.31,6.17,6.31,2025-07-09,3.3781705902472323,26976026
7,173452793,0.481540930979123,6.26,300318.SZ,6.47,6.17,6.22,2025-07-10,3.4287998963868396,27380321
8,95564570,-0.6389776357827481,6.22,300318.SZ,6.33,6.19,6.21,2025-07-11,1.9198048821841351,15330400
9,64027235,0.32154340836013606,6.24,300318.SZ,6.29,6.19,6.24,2025-07-14,1.2875255646094015,10281400
10,71076675,-1.762820512820518,6.13,300318.SZ,6.24,6.08,6.22,2025-07-15,1.4494712198852273,11574600
11,50520156,1.1419249592169702,6.2,300318.SZ,6.2,6.1,6.13,2025-07-16,1.0273004859957557,8203400
12,50187796,0.6451612903225812,6.24,300318.SZ,6.26,6.16,6.18,2025-07-17,1.0098814349923868,8064302
13,49316355,0.16025641025640683,6.25,300318.SZ,6.3,6.16,6.26,2025-07-18,0.9953029448447411,7947887
14,62137950,0.4800000000000039,6.28,300318.SZ,6.32,6.22,6.27,2025-07-21,1.2397126502012767,9899595
15,60543782,-1.433121019108278,6.19,300318.SZ,6.3,6.17,6.28,2025-07-22,1.2191883050331422,9735700
16,58678204,-0.48465266558966474,6.16,300318.SZ,6.24,6.14,6.18,2025-07-23,1.1879936045842412,9486598
17,126964548,3.8961038961038996,6.4,300318.SZ,6.43,6.18,6.2,2025-07-24,2.510981911571952,20051182
18,90856332,-0.4687500000000039,6.37,300318.SZ,6.47,6.33,6.4,2025-07-25,1.7797617130726626,14212100
19,72335796,-0.3139717425431784,6.35,300318.SZ,6.48,6.34,6.38,2025-07-28,1.4172416300957762,11317234
20,90782396,1.417322834645681,6.44,300318.SZ,6.49,6.31,6.45,2025-07-29,1.7776829179307057,14195500
21,86778787,0,6.44,300318.SZ,6.5,6.36,6.42,2025-07-30,1.6890210528400122,13487500
22,84944682,-0.6211180124223608,6.4,300318.SZ,6.5,6.37,6.45,2025-07-31,1.651730473480257,13189720
