,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,107807361,0.7610350076103474,6.62,300272.SZ,6.65,6.51,6.58,2025-07-01,3.7950827542967844,16361378
1,72460395,-0.6042296072507558,6.58,300272.SZ,6.61,6.52,6.6,2025-07-02,2.560883367412672,11040492
2,88689591,0.9118541033434591,6.64,300272.SZ,6.71,6.55,6.56,2025-07-03,3.0978627611113065,13355520
3,129212174,0.9036144578313329,6.7,300272.SZ,6.8,6.62,6.63,2025-07-04,4.4609952558641535,19232263
4,87899881,0.5970149253731348,6.74,300272.SZ,6.78,6.67,6.7,2025-07-07,3.032182973160443,13072361
5,99733361,0.7418397626112733,6.79,300272.SZ,6.88,6.73,6.76,2025-07-08,3.402329410239487,14668138
6,82172000,-1.0309278350515505,6.72,300272.SZ,6.85,6.69,6.8,2025-07-09,2.8228769679297097,12170000
7,87656891,1.1904761904761916,6.8,300272.SZ,6.84,6.67,6.7,2025-07-10,2.9985397074201448,12927318
8,85514888,-0.29411764705881727,6.78,300272.SZ,6.86,6.72,6.8,2025-07-11,2.918456984181966,12582065
9,73056506,0.7374631268436552,6.83,300272.SZ,6.89,6.74,6.76,2025-07-14,2.476758850323534,10677814
10,86241845,-1.0248901903367538,6.76,300272.SZ,6.85,6.66,6.83,2025-07-15,2.9732402814736316,12818247
11,50021494,0.2958579881656873,6.78,300272.SZ,6.82,6.7,6.76,2025-07-16,1.70958161034039,7370356
12,68106053,0.7374631268436552,6.83,300272.SZ,6.83,6.72,6.8,2025-07-17,2.331024637490292,10049524
13,134527840,1.756954612005858,6.95,300272.SZ,6.98,6.75,6.85,2025-07-18,4.53114711184638,19534702
14,192476263,1.4388489208633042,7.05,300272.SZ,7.15,6.92,6.95,2025-07-21,6.343273381318159,27347149
15,134037114,-1.8439716312056722,6.92,300272.SZ,7.13,6.89,6.99,2025-07-22,4.467528464794204,19260429
16,153414807,1.3005780346820788,7.01,300272.SZ,7.18,6.9,6.92,2025-07-23,5.036544380703403,21713573
17,106952240,-0.1426533523537773,7,300272.SZ,7.08,6.92,6.98,2025-07-24,3.5525874167872353,15315931
18,70467136,-0.42857142857143216,6.97,300272.SZ,7.03,6.92,6.99,2025-07-25,2.3454885766101925,10111881
19,121080960,2.15208034433286,7.12,300272.SZ,7.14,6.94,6.97,2025-07-28,3.9770857172088614,17146030
20,105339230,-1.1235955056179785,7.04,300272.SZ,7.11,6.92,7.11,2025-07-29,3.4858394818817855,15028167
21,108663378,-0.5681818181818187,7,300272.SZ,7.06,6.95,6.96,2025-07-30,3.595259713657659,15499900
22,102767225,-0.42857142857143216,6.97,300272.SZ,7.12,6.93,7.01,2025-07-31,3.3957799645479128,14639902
