ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
000791.SZ,20260121,6.94,1.3088,3.2958,,13.6918,8.6346,1.5429,2.589,1.7148,2.5937,2.5937,324383.9742,193562.1786,76868.893,2251224.7809,1343321.5195,0
000791.SZ,20260120,7.0,1.5944,4.0149,,13.8102,8.7093,1.5563,2.6114,1.7296,2.5714,2.5714,324383.9742,193562.1786,76868.893,2270687.8194,1354935.2502,0
000791.SZ,20260119,6.89,1.3517,3.4036,0.98,13.5932,8.5724,1.5318,2.5703,1.7025,2.6125,2.6125,324383.9742,193562.1786,76868.893,2235005.5822,1333643.4106,0
000791.SZ,20260116,6.73,1.5645,3.9394,1.23,13.2775,8.3733,1.4963,2.5107,1.6629,2.6746,2.6746,324383.9742,193562.1786,76868.893,2183104.1464,1302673.462,0
000791.SZ,20260115,6.73,1.0872,2.7378,,13.2775,8.3733,1.4963,2.5107,1.6629,2.6746,2.6746,324383.9742,193562.1786,76868.893,2183104.1464,1302673.462,0
000791.SZ,20260114,6.64,1.3499,3.399,1.18,13.1,8.2614,1.4762,2.4771,1.6407,2.7108,2.7108,324383.9742,193562.1786,76868.893,2153909.5887,1285252.8659,0
000791.SZ,20260113,6.63,1.7517,4.4111,,13.0802,8.2489,1.474,2.4733,1.6382,2.7149,2.7149,324383.9742,193562.1786,76868.893,2150665.7489,1283317.2441,0
000791.SZ,20260112,6.58,1.1533,2.904,1.31,12.9816,8.1867,1.4629,2.4547,1.6259,2.7356,2.7356,324383.9742,193562.1786,76868.893,2134446.5502,1273639.1352,0
000791.SZ,20260109,6.54,1.036,2.6088,1.27,12.9027,8.137,1.454,2.4398,1.616,2.7523,2.7523,324383.9742,193562.1786,76868.893,2121471.1913,1265896.648,0
000791.SZ,20260108,6.5,1.0227,2.5751,,12.8238,8.0872,1.4451,2.4248,1.6061,2.7692,2.7692,324383.9742,193562.1786,76868.893,2108495.8323,1258154.1609,0
000791.SZ,20260107,6.55,0.7739,1.9488,0.98,12.9224,8.1494,1.4562,2.4435,1.6185,2.7481,2.7481,324383.9742,193562.1786,76868.893,2124715.031,1267832.2698,0
000791.SZ,20260106,6.58,0.736,1.8534,0.98,12.9816,8.1867,1.4629,2.4547,1.6259,2.7356,2.7356,324383.9742,193562.1786,76868.893,2134446.5502,1273639.1352,0
000791.SZ,20260105,6.49,0.8184,2.0608,1.17,12.804,8.0747,1.4429,2.4211,1.6036,2.7735,2.7735,324383.9742,193562.1786,76868.893,2105251.9926,1256218.5391,0
