ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
301331.SZ,20260121,29.7,3.1691,10.3009,,81.4957,58.6991,2.9159,3.7628,3.4388,0.5954,1.7617,10289.1887,10269.5817,3159.4649,305588.9044,305006.5765,0
301331.SZ,20260120,29.06,1.275,4.1443,,79.7396,57.4342,2.8531,3.6817,3.3647,0.6085,1.8005,10289.1887,10269.5817,3159.4649,299003.8236,298434.0442,0
301331.SZ,20260119,29.06,1.2169,3.9554,0.67,79.7396,57.4342,2.8531,3.6817,3.3647,0.6085,1.8005,10289.1887,10269.5817,3159.4649,299003.8236,298434.0442,0
301331.SZ,20260116,28.96,1.8149,5.8991,1.0,79.4652,57.2366,2.8433,3.6691,3.3532,0.6106,1.8067,10289.1887,10269.5817,3159.4649,297974.9048,297407.086,0
301331.SZ,20260115,28.45,0.9706,3.1549,,78.0658,56.2286,2.7932,3.6045,3.2941,0.6215,1.8391,10289.1887,10269.5817,3159.4649,292727.4185,292169.5994,0
301331.SZ,20260114,28.79,2.2541,7.3269,1.07,78.9987,56.9006,2.8266,3.6475,3.3335,0.6142,1.8174,10289.1887,10269.5817,3159.4649,296225.7427,295661.2571,0
301331.SZ,20260113,28.97,2.3107,7.5109,,79.4926,57.2563,2.8442,3.6703,3.3543,0.6104,1.8061,10289.1887,10269.5817,3159.4649,298077.7966,297509.7818,0
301331.SZ,20260112,28.75,1.7255,5.6085,0.97,78.8889,56.8215,2.8226,3.6425,3.3288,0.615,1.8199,10289.1887,10269.5817,3159.4649,295814.1751,295250.4739,0
301331.SZ,20260109,28.85,1.7826,5.7942,1.14,79.1633,57.0192,2.8325,3.6551,3.3404,0.6129,1.8136,10289.1887,10269.5817,3159.4649,296843.094,296277.432,0
301331.SZ,20260108,29.06,2.8826,9.3698,,79.7396,57.4342,2.8531,3.6817,3.3647,0.6085,1.8005,10289.1887,10269.5817,3159.4649,299003.8236,298434.0442,0
301331.SZ,20260107,27.89,1.783,5.7955,1.91,76.5291,55.1218,2.6481,3.5335,3.2293,0.634,0.634,10289.1887,10269.5817,3159.4649,286965.4728,286418.6336,0
301331.SZ,20260106,27.89,1.1686,3.7983,1.34,76.5291,55.1218,2.6481,3.5335,3.2293,0.634,0.634,10289.1887,10269.5817,3159.4649,286965.4728,286418.6336,0
301331.SZ,20260105,27.45,1.28,4.1606,1.65,75.3218,54.2522,2.6064,3.4778,3.1783,0.6442,0.6442,10289.1887,10269.5817,3159.4649,282438.2298,281900.0177,0
